	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	WV7C	E-BL-2016-1	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-TB-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-BA-2016-3	ExtrCon	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.jt.4.1.r3	R.ls.4.28.r3	R.cp.4.1.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	R.mt.4.1.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.sa.4.1.r2	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	R.ds.4.1.r1	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	R.cp.4.1.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.4.1.r1	R.mt.5.26.r3	R.ls.4.1.r2	R.jt.4.1.r2	R.wp.4.1.r2	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.wp.4.1.r1	R.mt.4.1.r3	R.ls.6.23.r.3	R.sa.4.1.r1	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.sh.4.1.r2	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ds.4.1.r2	R.sh.4.1.r1	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	R.ls.4.1.r3	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.1.r3	R.wp.4.28.r1	R.ls.4.1.r1	R.jt.4.1.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.sa.4.1.r3	R.ds.4.1.r3	R.J.5.26.r2	R.sh.4.1.r3	R.wp.5.26.r2
WV7A	0.0	0.487731283803	0.994451184531	0.757247537062	0.147627238693	0.562494854157	0.549267919232	0.992516273208	0.990802774175	0.753367109101	0.486098036965	0.995388234419	0.995824156462	0.996243922236	0.765754321894	0.82109375	0.996268208849	0.812669343745	0.99468353395	0.528249397245	0.721203859231	0.99684401798	0.722601784163	0.731758270977	0.676562461968	0.80761798883	0.996442631504	0.942460599738	0.931074418969	0.788719737816	0.888885578957	0.997163165277	0.931314461268	0.998875917332	0.999165757556	0.998916196487	0.887003254863	0.996355764589	0.960866773676	0.792967939227	0.767534244916	0.84146090535	0.907685373	0.996667040108	0.792223506951	0.778167830601	0.883777382196	0.836457288113	0.807899860918	0.802313071544	0.873210573648	0.994645406949	0.732134478079	0.80048002789	0.97415459323	0.725725725726	0.831004335774	0.779652365473	0.795746584824	0.998493834133	0.85355660431	0.819353920592	0.947622608587	0.952548440788	0.853652120539	0.99751285791	0.997218892352	0.960224761664	0.999036995426	0.933863304953	0.99614973262	0.855881162061	0.995178460406	0.980607898491	0.900810641395	0.850399042298	0.957032658064	0.981596553143	0.98643221407	0.994960771351	0.985072115385	0.927912232196	0.992646250443	0.994241392779	0.919528639981	0.879898798229	0.995416581789	0.874322493225	0.952299512524	0.996125145307	0.846988017134	0.990092421442	0.906653668048	0.790561182695	0.987769665955	0.9892	0.943739862818	0.950197478764	0.85195140191	0.888126693767	0.996365571579	0.993650627524	0.992247774021	0.916031912205	0.99076829945	0.943518066147	0.952410614177	0.945329609845	0.884090560638	0.809391284858	0.870644951734	0.930185436201	0.996451402479	0.872893167949	0.904668238464	0.992564875109	0.985839349122	0.914891192891	0.989779271152	0.90924771456	0.9805994042	0.994730316181	0.994348041646	0.952671297916	0.987032558792	0.887689156674	0.995772366651	0.895210259469	0.887945472249	0.997108862449	0.995773007998	0.990530071771	0.984568285337	0.996182025946	0.905988906831	0.994253534077	0.989968587466	0.995256007186	0.859980000465	0.995407860952	0.995771316626	0.995735899395	0.990146024492	0.996213138873	0.994186642082	0.99527774638	0.897411302303	0.899377736317	0.90708565441	0.99409746483	0.978893814957	0.994033772134	0.898549039915	0.882041813092	0.944651468654	0.993670556366	0.993346518055	0.988584179928	0.988994165195	0.911798410759	0.945890147878	0.996174435791	0.988337671332	0.990023964173	0.981903323646	0.822248601356	0.996285873463	0.993956830752	0.881703884406	0.892226515435	0.994166297445	0.937503310206	0.995221522484	0.996309074862	0.895239314052	0.994751844846	0.968216297409	0.989024918569
PM7C	0.487731283803	0.0	0.995416921282	0.74115158179	0.44318976179	0.670964362699	0.654774845999	0.99582571174	0.994776473781	0.778936066732	0.11728710808	0.996449348592	0.996362947528	0.996846876437	0.753736397706	0.812608753848	0.996196789951	0.792211242163	0.997284279565	0.639038162687	0.730542558935	0.999718438743	0.738409869172	0.729039770692	0.776105975755	0.779351490311	0.996160537525	0.924384849323	0.912749408184	0.791181947904	0.857617407735	0.99993133283	0.912530112306	0.999928438529	0.999785767844	0.999296195939	0.863157894737	0.999933079034	0.920214477212	0.691861690913	0.717797769578	0.778980085185	0.825876512566	0.999622468517	0.683419469203	0.714515497979	0.872979077508	0.82246412667	0.699427811045	0.778559541615	0.730479942693	0.999635335947	0.642067912325	0.726933969295	0.956856920574	0.615077585434	0.742087729039	0.685401659979	0.69500457063	0.999592017135	0.706964994587	0.704437334817	0.880320128587	0.917645856749	0.773965572857	0.999675430055	1.0	0.9329682064	0.999642601858	0.881909547739	0.998122297715	0.771176773212	0.998381586046	0.978338035861	0.882738553129	0.848532200561	0.937506390462	0.985701734741	0.994306274959	0.997382541552	0.984286445013	0.923625345335	0.998443350583	0.997973950796	0.905897061888	0.830430408049	0.998281281802	0.846925417166	0.953707290617	0.998642672621	0.85254793574	0.997845898923	0.888489658748	0.747890204211	0.994692666051	0.991067323481	0.932550241837	0.950109829071	0.841082461772	0.877716623156	0.998969941006	0.998182542449	0.995864386335	0.892738529665	0.992038606089	0.926256497685	0.938289327247	0.934428752838	0.908549834672	0.8233749811	0.847429705343	0.864915673005	0.998913171884	0.841769176526	0.838496240602	0.994665221831	0.994954251884	0.878131007774	0.989730732243	0.885186054952	0.978800706643	0.998183689532	0.998403624205	0.9378267813	0.989195303663	0.878284756917	0.998702276208	0.864808080808	0.881769652651	0.998724049018	0.998612696069	0.999187446041	0.986747485281	0.999001497753	0.854497095809	0.997912119199	0.998151983432	0.998537496953	0.836406912166	0.998800419853	0.998582680354	0.998801138918	0.997827049213	0.999087591241	0.998126613511	0.998631286149	0.851647707283	0.883948806826	0.869193608324	0.997661046682	0.962402088773	0.996387376461	0.861298132732	0.899072954454	0.891949207334	0.998257142184	0.998144006091	0.990436835891	0.998815165877	0.898899831426	0.938228509605	0.998354479712	0.989020545711	0.999032748376	0.98223681252	0.832956791867	0.998374348338	0.997990142126	0.832317474238	0.78681167837	0.99791165001	0.924367096289	0.998161909513	0.999011198181	0.901814447107	0.997840437802	0.922418604651	0.981855846846
TL7A	0.994451184531	0.995416921282	0.0	0.997277345523	0.994100676054	0.987485354299	0.987807437828	0.853857979263	0.802137656839	0.998180063855	0.99553928376	0.165354845743	0.239034077532	0.26472569691	0.996209311908	0.993805832543	0.286320953788	0.996224264444	0.868499721913	0.986303635179	0.997672599985	0.958010955517	0.998084221282	0.995155161495	0.992683607931	0.997321592983	0.383544248369	0.997217537943	0.998876731705	0.993985062906	0.997388779547	0.942263279446	0.998832774038	0.955653147335	0.953559373052	0.94151872296	0.998088943743	0.941930150858	0.997848490716	0.994083049887	0.946603541785	0.969550686966	0.996333819529	0.876661809416	0.985313455266	0.947481010696	0.997392238073	0.996571855271	0.987089641399	0.99615005684	0.998538686356	0.877535935889	0.984166772433	0.95898430852	0.995468342525	0.994041204437	0.993690851735	0.986251599147	0.993895651549	0.955172485757	0.998496157867	0.995775863652	0.998883536295	0.993105609527	0.993422678453	0.928093442025	0.957384905015	0.992679078574	0.983435160485	0.993368921511	0.845165228302	0.900586923162	0.810547371095	0.755549238386	0.831524099001	0.99047607766	0.819835323789	0.859182527138	0.786816431694	0.872820512821	0.790053280696	0.979649144949	0.817994609491	0.762712783259	0.835473877342	0.967894478799	0.859573043381	0.975253990294	0.997633034849	0.889408245302	0.920595858313	0.731250158521	0.840714621533	0.85667826522	0.792380760194	0.827513672697	0.770933256284	0.997694068249	0.95827119797	0.804000356039	0.90735053904	0.804018778583	0.800092407208	0.997146339288	0.805265396795	0.776467133903	0.781523669925	0.761939896138	0.893262125978	0.905344247565	0.968577069603	0.974955148906	0.84832892206	0.969779745816	0.977775494829	0.77927839858	0.758773730118	0.989557863774	0.753701000834	0.924646109113	0.761929024533	0.786319888326	0.839312971214	0.791014560461	0.813006964946	0.797444458865	0.906966142409	0.914622669255	0.89643066794	0.915934643551	0.814289105151	0.868465604809	0.884493205027	0.897411379004	0.990378678002	0.806627428395	0.734060093019	0.876197521064	0.965090266596	0.79345575038	0.870001325615	0.865123525484	0.757616631968	0.89647760811	0.811481332798	0.810005955926	0.952573708839	0.837731811698	0.990322497619	0.739003372049	0.898025446445	0.846586443579	0.989188640459	0.911984029123	0.992828531948	0.803848235815	0.858450355196	0.810339853442	0.802253041864	0.995879725734	0.780207731401	0.881249033854	0.760617655839	0.802958115183	0.888183175077	0.920436402342	0.8919567384	0.831238183688	0.975637146333	0.924413861597	0.831333771454	0.997856054135	0.892024669977	0.90891666808	0.927181116513	0.842775893204	0.996059423888	0.992903531031
E-s-PM-3-Aug	0.757247537062	0.74115158179	0.997277345523	0.0	0.755825614372	0.719401157897	0.707475781393	0.995048449771	0.990713075421	0.703162061545	0.754013551888	0.997575757576	0.997518813952	0.997830189539	0.761174666824	0.837282780411	0.997991251371	0.767435215116	0.997002492114	0.712195312043	0.683650161755	0.999657841837	0.698577575575	0.692691056265	0.686133768352	0.540800913027	0.997249692785	0.930506503119	0.88998100962	0.809132940231	0.772487392987	0.999873617694	0.893981849358	0.99974080394	0.999741133834	0.999444040542	0.81848679087	0.999917072665	0.958121060357	0.798944806637	0.779279482212	0.770393629419	0.876668182447	0.999422716121	0.770932502312	0.774966980033	0.833144219859	0.729210978577	0.797224805093	0.651382558493	0.783850500453	0.999570781957	0.756381506751	0.815913861065	0.963240182727	0.728524902693	0.809670952197	0.790354027707	0.79453756549	0.99962313136	0.749245935408	0.801819722253	0.892723803203	0.934898344163	0.838131553861	0.999633841209	0.999785357059	0.94921907978	0.999784152475	0.922679441853	0.99864001088	0.846866277595	0.998090297118	0.977168895587	0.900213699822	0.820065508402	0.949650557621	0.977800465981	0.993848921385	0.997196043306	0.982059978579	0.871554409881	0.996903789822	0.997745453558	0.913987247321	0.863493674097	0.997858330137	0.846660421029	0.913628763737	0.998313211614	0.885465444195	0.994459904192	0.903351729708	0.802248624512	0.9937592095	0.991097088592	0.940928563159	0.925081096004	0.839876263255	0.88046580369	0.998362400721	0.997020703074	0.995492087997	0.854872108094	0.991187061722	0.939138888178	0.946383232937	0.950428735975	0.911017725601	0.848170182872	0.848175345214	0.902023927319	0.998681478063	0.852595783922	0.887483046919	0.994723830198	0.993393740762	0.888901179941	0.988535015213	0.905077465869	0.97656698702	0.998144329897	0.997959940653	0.958039338121	0.988452091981	0.880948440935	0.998206687999	0.887013810078	0.878857063789	0.998677815895	0.998318527919	0.998129254647	0.981266892417	0.998527624168	0.851040557267	0.99707182476	0.9946991457	0.998371689101	0.86293662354	0.998554557756	0.998021789837	0.998550179137	0.995767879972	0.998552798726	0.997778493239	0.998585950634	0.848196688294	0.895146572738	0.856146277933	0.997722580242	0.974289554895	0.996602570838	0.85251300047	0.916550191999	0.911323137365	0.998092356269	0.997250517598	0.98878110136	0.997210347544	0.874450207305	0.957674943567	0.998109552956	0.987898236406	0.997822808053	0.976218900721	0.87347510166	0.998445221834	0.997971501255	0.865226160509	0.862140100656	0.997181199828	0.881776046215	0.99822795577	0.998741539403	0.928189949167	0.997631053504	0.946362576336	0.988952898785
WV7B	0.147627238693	0.44318976179	0.994100676054	0.755825614372	0.0	0.597739793286	0.583615430649	0.992003777743	0.990056604719	0.787649871786	0.411480460956	0.995197313896	0.995922976227	0.996275372908	0.777759965189	0.789639956733	0.995933919804	0.78285382355	0.994192256342	0.558948519276	0.750856102004	0.99659236121	0.7565	0.697119492249	0.695175478536	0.792050997247	0.99655829043	0.929953436095	0.91501843117	0.754382582148	0.86503044636	0.997000839765	0.914815035444	0.998771398149	0.998977400552	0.99878308488	0.86536926527	0.99606097609	0.950146327487	0.766351645363	0.748039924779	0.825505651167	0.886479159607	0.996411999103	0.76793948245	0.758244386642	0.865336658354	0.823775037515	0.783794878812	0.786363170907	0.84780850125	0.99420020448	0.705484896661	0.776454810114	0.968067363625	0.699743448781	0.808392493147	0.755052533233	0.770186977032	0.998210771158	0.835989527508	0.792761247867	0.935488955883	0.941809787259	0.827529142192	0.997291964873	0.99649894154	0.950760231575	0.998813129246	0.917957886373	0.995991069537	0.84538455675	0.995258198727	0.978297431172	0.897677416156	0.856433533403	0.951138431558	0.979451968025	0.985924163985	0.994335720922	0.983773633588	0.926351638995	0.992283634876	0.994538388825	0.910363250965	0.873775014098	0.995054295237	0.871836854226	0.950162722709	0.995853739146	0.843687323872	0.989980058593	0.903916489867	0.794123508181	0.987681331085	0.987801030603	0.938858833189	0.945747582445	0.847849803374	0.880583015538	0.996100874159	0.993677138905	0.991651068128	0.912238394626	0.989674284413	0.938426849363	0.947904979068	0.938019818287	0.885921467333	0.816832370436	0.867924528302	0.918622255867	0.996393146979	0.867528495969	0.892347173784	0.992072595281	0.985811012646	0.903872910759	0.988877654196	0.904501764385	0.978588206206	0.994520081205	0.9940811683	0.946275469602	0.985587982595	0.878358063369	0.99538852517	0.891231459908	0.88821796265	0.996991812945	0.99566934537	0.990409822466	0.982665092577	0.99609503183	0.900945557546	0.993666154703	0.990078653566	0.995191226583	0.858885137463	0.995323437569	0.995674260427	0.995691512279	0.989913585494	0.995766901495	0.993751836558	0.995134922793	0.897487855656	0.896904667722	0.906305406418	0.994590923424	0.975288124571	0.993427340253	0.894519029437	0.881488625404	0.943346486441	0.99387500592	0.992688431828	0.987281753779	0.989520808323	0.903322621718	0.938661896243	0.995676417092	0.987198023186	0.990404142973	0.979070407882	0.821236975137	0.995969310186	0.99387383938	0.878191825318	0.88419261528	0.993482267935	0.931966434197	0.994844923776	0.995924422491	0.889680540315	0.994386488635	0.962173962136	0.988094751053
DU7C	0.562494854157	0.670964362699	0.987485354299	0.719401157897	0.597739793286	0.0	0.110771726501	0.972969916309	0.972064692292	0.698664305885	0.703864533344	0.988706261974	0.98970895385	0.99003763237	0.746370935403	0.80994310322	0.988787367359	0.821198245067	0.975215186888	0.162652315972	0.678728933106	0.991589276327	0.67216012857	0.74073910255	0.588668487944	0.800439024951	0.989372031111	0.952324865487	0.937144980623	0.7751276901	0.895687801402	0.990441097939	0.936904492964	0.994384613298	0.99474147862	0.993988813262	0.897558961656	0.989374074857	0.966997952626	0.804041948353	0.762944054456	0.828612421956	0.916623936007	0.984890358552	0.799746012513	0.773446352305	0.899680205474	0.831040163345	0.814043885643	0.787193428348	0.893267071971	0.982131282964	0.721701769539	0.804561093547	0.974289726693	0.718104764645	0.844617227805	0.783559762046	0.808778865159	0.991328749451	0.869512597646	0.832580791209	0.952406763528	0.956187865157	0.867624782484	0.987178148013	0.990191575022	0.960860324293	0.994143008216	0.940316363153	0.978760159067	0.849743051334	0.977931890191	0.968719785139	0.875066302948	0.822298622116	0.945162073955	0.969506968322	0.971315898713	0.979743298699	0.971432495536	0.920429728001	0.975481160787	0.978269904411	0.909862639707	0.873285968421	0.978199273309	0.851779268695	0.955587951461	0.980974457663	0.810182505691	0.973070254787	0.880395992882	0.769667407305	0.971981665994	0.972073086722	0.931563546253	0.957510101306	0.834998071732	0.880434679985	0.981738874952	0.98008088177	0.974664873541	0.917805321714	0.976351314122	0.931671196038	0.939931525279	0.931541042639	0.835077959154	0.75123807274	0.845840558087	0.922109523695	0.980999511935	0.850005163689	0.896472840169	0.975214632325	0.971283045404	0.9181574404	0.97600230747	0.87026420065	0.9681414256	0.979775304472	0.976273430801	0.938375105204	0.970510654082	0.878801403183	0.980926850677	0.857385755369	0.855264425814	0.981773924722	0.978401441378	0.979098168154	0.971549010424	0.981010741164	0.902900599519	0.97698627911	0.972952058076	0.977799542932	0.83196347032	0.978109689491	0.980833692351	0.981383997902	0.973334729786	0.981610837109	0.976638488425	0.979775132856	0.886465855168	0.867903125177	0.903048199657	0.980492621851	0.963812182235	0.976505660645	0.890214932127	0.847271431267	0.943916158446	0.976925779435	0.975764202086	0.971966293298	0.977455225162	0.917347185842	0.930269614309	0.980622852421	0.97541892802	0.978567432529	0.969285999202	0.782103598415	0.979080730701	0.976910427991	0.870442508863	0.890819985656	0.976290383474	0.941662738425	0.977248065251	0.981491574956	0.876843056935	0.97928970148	0.966909314605	0.987123183691
DU7A	0.549267919232	0.654774845999	0.987807437828	0.707475781393	0.583615430649	0.110771726501	0.0	0.97367010335	0.973356813591	0.690413800633	0.690136792244	0.988718106086	0.989636506903	0.990194633424	0.735915086721	0.801911219069	0.989018979671	0.807006581134	0.976006161639	0.121606984606	0.667401943344	0.991452473327	0.660872065463	0.721721575638	0.576369400065	0.783107456474	0.989677772957	0.947073240411	0.930564036878	0.764388352467	0.885769493067	0.991004093138	0.930463576159	0.994505410644	0.994937326542	0.994362611384	0.88756295003	0.990067746861	0.962774234888	0.783327815666	0.746285527834	0.813964397699	0.905502786493	0.98542609907	0.78259301247	0.756918769518	0.889186874289	0.814876075445	0.796476193011	0.76969027069	0.882405909251	0.981611282954	0.702529872471	0.787960167041	0.969809716169	0.697445446469	0.829707437051	0.765175307625	0.790677456029	0.990953063418	0.855477348697	0.816067250667	0.946792419254	0.950188250762	0.853415559772	0.987364911306	0.990032061509	0.955016365875	0.99383685985	0.933246795876	0.979345514184	0.841221225601	0.978820117233	0.96867420985	0.870328338588	0.816535570029	0.942941067629	0.969211462037	0.972638480823	0.980291787046	0.971149619416	0.914377539264	0.975936739945	0.97910631011	0.904419069436	0.86380869058	0.979117251498	0.841535411629	0.951255058913	0.982077862797	0.810393773373	0.973202888042	0.875459834032	0.762842377744	0.973406901542	0.972395070033	0.9292938859	0.953199098189	0.831834409976	0.87444478559	0.9818650591	0.980950442313	0.974832434492	0.913907514853	0.976616831035	0.929507186858	0.937471125841	0.929755988609	0.826416438302	0.750770457924	0.83593621207	0.915515927654	0.981701211575	0.840018956704	0.888396948536	0.975314991	0.97237882239	0.909558683401	0.976263791322	0.872506278728	0.967921453681	0.980464176672	0.977384839025	0.937057227252	0.970870617367	0.872919556172	0.981445466491	0.859379127379	0.858059766296	0.982550871126	0.979237071795	0.979597936403	0.971291866029	0.981579523644	0.894683441558	0.977641375643	0.973470465712	0.978924477139	0.829217461456	0.979229472785	0.98143974241	0.981837172228	0.974035497806	0.981746938374	0.977305696934	0.980354535472	0.879999549209	0.869767060536	0.898752751284	0.981702089028	0.962493580045	0.977071432315	0.8840742595	0.838010803867	0.939505233611	0.977733349994	0.975953867608	0.97216911224	0.978396498743	0.911390720465	0.928348621733	0.981541841279	0.975874521641	0.979134151068	0.968626973003	0.780721024759	0.980013379022	0.977521577522	0.862733076063	0.88329158549	0.977064545906	0.935863907579	0.97768789489	0.98180047165	0.868576905119	0.980081716037	0.962532762349	0.986335005872
FR7A	0.992516273208	0.99582571174	0.853857979263	0.995048449771	0.992003777743	0.972969916309	0.97367010335	0.0	0.404481769426	0.9976761963	0.996517757054	0.854188045151	0.87091486528	0.884319085487	0.994674630732	0.989130845001	0.82243553872	0.992832076458	0.271242989991	0.970615068288	0.997514541215	0.917288521789	0.997806962893	0.991537960826	0.988830250551	0.992888888889	0.805307926128	0.993915256112	0.998396750748	0.986814916855	0.993805511273	0.901248084081	0.998925597636	0.932475131656	0.929441949968	0.904664274731	0.997700268302	0.895837712844	0.997546299001	0.987373550912	0.810400171196	0.868496178285	0.989799737975	0.613117254528	0.949854427128	0.818652554911	0.993681439228	0.9933022123	0.959351723622	0.994155081528	0.995495893314	0.763617397614	0.944876744877	0.833786909784	0.977497129736	0.987788250637	0.98275176854	0.954823497249	0.989520048603	0.847372675829	0.995708325055	0.987802447483	0.99515916864	0.964546289791	0.979778858151	0.745088211708	0.893798182027	0.958840037418	0.915196822801	0.980423792621	0.437417699294	0.68117226506	0.438299137675	0.63191922127	0.648917041275	0.976279128903	0.562232210919	0.648619440147	0.531215386165	0.611523951069	0.541573506589	0.940280961618	0.386150490731	0.515375264509	0.468975546698	0.879056308501	0.406312760409	0.919680936902	0.994064262938	0.61866743251	0.768795713557	0.496565101431	0.6379122951	0.714680778423	0.533824815694	0.355717034782	0.556636285709	0.992695398101	0.856851584402	0.547249447049	0.655157260343	0.611826006851	0.464349977508	0.995200421941	0.508575449295	0.510975883686	0.628204376137	0.571553653079	0.751120565221	0.767154051216	0.896757518797	0.903480172871	0.503352718721	0.899487485694	0.91880724468	0.461930027741	0.585579653484	0.958454839612	0.587621902309	0.743378817775	0.598363991535	0.510919287726	0.355832887286	0.538404154592	0.399396278702	0.581983933568	0.634924650356	0.728430205476	0.761357511692	0.625200851986	0.432920521384	0.732786425466	0.624633931364	0.614204506541	0.974922408442	0.397183637363	0.513676991832	0.471935545751	0.878389965457	0.452840195394	0.601048506397	0.630484879838	0.429152507466	0.622339457886	0.46088171847	0.502090592334	0.849642715363	0.651800610376	0.968103590932	0.586731876627	0.524140267661	0.42319412081	0.969743548257	0.730664052422	0.97511596965	0.447802284738	0.41273100616	0.389570091587	0.77997594459	0.989773856133	0.542815180047	0.601902173913	0.56392096716	0.768527573451	0.610007139457	0.764836892441	0.499838839645	0.459464701319	0.915515653775	0.726687388988	0.37375585683	0.994067433506	0.438383838384	0.642507180267	0.733167460631	0.502994212305	0.987284966343	0.970128354726
FR7C	0.990802774175	0.994776473781	0.802137656839	0.990713075421	0.990056604719	0.972064692292	0.973356813591	0.404481769426	0.0	0.993481129355	0.995879757592	0.80439700089	0.82175808338	0.836718249623	0.987260969335	0.990378103178	0.786060142712	0.992159227986	0.497617763394	0.969964683994	0.993345765873	0.951176314314	0.993600894632	0.989146049481	0.986502807501	0.989078527529	0.791170160985	0.995523255814	0.998059028372	0.988421524855	0.990751626303	0.939346631975	0.997996393508	0.95672213576	0.952914463267	0.940497624037	0.997526482766	0.935502121641	0.998205687969	0.987698120162	0.854243473727	0.900570563815	0.990979996816	0.706395280513	0.961684645297	0.860540120459	0.991000204541	0.99102083515	0.970631287902	0.991536790403	0.990812974749	0.83664746814	0.957393182909	0.881315893084	0.986604232114	0.9867359169	0.983318869926	0.96454974224	0.988700829856	0.908650399977	0.991177959361	0.989953874762	0.989979335919	0.978923187365	0.982155945912	0.840767491867	0.941549964396	0.97611248007	0.950185384523	0.987742009394	0.542262565576	0.752247314185	0.489349775785	0.558400806881	0.630014403481	0.977556424158	0.572408718845	0.598192496024	0.543946044321	0.604950302085	0.550157345553	0.950901724001	0.455039432474	0.472408797577	0.510046020878	0.908147203571	0.509691443753	0.929647062765	0.993449169761	0.61456337257	0.79897086214	0.442732549306	0.642178975653	0.696403300312	0.540763618936	0.426895324508	0.474858814724	0.99023762508	0.87837113207	0.497827843239	0.651100041511	0.521516154599	0.503218346502	0.995059179234	0.539806864825	0.458257393595	0.56556927501	0.580173404366	0.714907066431	0.770970505133	0.912435039571	0.932786885246	0.586641277281	0.915209852077	0.938673838286	0.471104375971	0.547966728281	0.968564865192	0.527317256971	0.785144823631	0.540005499038	0.524347905117	0.437233447191	0.590464093796	0.409919278085	0.503576557859	0.676175755234	0.760825267448	0.755982610815	0.689575934823	0.475466055229	0.732417606921	0.618899656264	0.646340391881	0.979327526194	0.389396206298	0.444910162089	0.614834737066	0.896886648816	0.467620380846	0.590104461014	0.586120174008	0.439618605663	0.628792795716	0.542154971057	0.554588077696	0.874686539752	0.635722140762	0.967092444252	0.531015963002	0.689287324085	0.568310830676	0.972934342974	0.740251252632	0.97670571707	0.526114809173	0.561212886924	0.400149243124	0.721058502727	0.991414101448	0.548144203045	0.600425943853	0.525338784662	0.711047979798	0.62797869358	0.802479072762	0.639298040931	0.555673113547	0.933194972001	0.809763299958	0.445286404153	0.992756573731	0.590970675362	0.663915325479	0.762008157633	0.576785752927	0.990401442435	0.982009443548
