	E-DS-623	E-JT-526	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-SOG-3619	E-SOG-6527	E-SOG-5527	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-SOG-2527	E-LH-2016	E-BP-2016	E-PM-Aug-2013	E-TI-2014	E-SOG-6424	E-SOG-1619	E-JP-2016	E-SOG-2619	E-FR-2014	E-LS-428	E-SOG-7424	E-WV-Aug-2014	E-WC-2016	E-SOG-1527	E-WV-7-2014	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-PM-7-2014	E-MT-526	E-Tca-2014	E-WP-526	E-PM-2016	E-SOG-4424	E-WP-623	E-SOG-4527	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-JT-623	E-DU-7-2014	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-MT-428	E-TC-2014	E-TL-7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424
E-SOG-6424	0.750546884274	0.774378950719	0.759974848609	0.804803134087	0.798015285996	0.631093411607	0.748026419188	0.832234678361	0.691961791221	0.66090330652	0.606033019309	0.810707698017	0.598006474723	0.749614837784	0.679379705393	0.671624368442	0.661197369805	0.739232942569	0.770532223472	0.0	0.673122301276	0.667161595889	0.660152223943	0.775405954044	0.734883856717	0.572511575339	0.725707929793	0.645745923251	0.61037491132	0.717904015388	0.761235932789	0.69581085305	0.738195371836	0.731575224006	0.779244450903	0.801767225193	0.74823915619	0.686772141895	0.594703214253	0.748789484886	0.645669496017	0.694359270181	0.722961575034	0.652204966376	0.565896023003	0.740235304176	0.737979509492	0.789170016079	0.745134314498	0.755299534187	0.750125578889	0.786554782561	0.785881750693	0.725872739824	0.61882539451	0.558699993527	0.714690147978	0.494132204788
E-SOG-1619	0.626698680754	0.644404804171	0.643323735391	0.778989385841	0.756299177486	0.754079660965	0.654606374086	0.809254220935	0.686553841662	0.798689805195	0.704855988468	0.795313298545	0.672058472728	0.818871563087	0.559452643363	0.724258354653	0.704066044869	0.804037896127	0.817305310949	0.673122301276	0.0	0.759110230274	0.581080155058	0.681546043364	0.644651165775	0.776794598691	0.809510249339	0.688862557316	0.600731184287	0.804942783358	0.645513821921	0.8009642687	0.82318163872	0.800992754817	0.645617948182	0.77184506218	0.655687130868	0.779917238068	0.657177674921	0.605048996029	0.618571054796	0.633659150621	0.656643901819	0.70145554097	0.703580223575	0.57801262217	0.78367058352	0.731164089202	0.81340819287	0.614319280917	0.677815115528	0.848988171694	0.762261612011	0.619439532449	0.625415490203	0.628748321785	0.816888886569	0.659802973504
E-JP-2016	0.831104268393	0.843644036833	0.83901500548	0.851560279403	0.827425365683	0.546181891609	0.85722866721	0.856107317815	0.684281277276	0.642925603437	0.679186106754	0.827675324864	0.6507506858	0.680569998797	0.74988350229	0.559292698834	0.575226581675	0.626518695012	0.712549758673	0.667161595889	0.759110230274	0.0	0.678017500403	0.812845857935	0.818885591983	0.620843840294	0.618961989524	0.615679544829	0.712661607468	0.616864201771	0.819864201814	0.54121296093	0.667735515439	0.664762378814	0.837273257001	0.829965282628	0.828919109967	0.595269219906	0.709418802951	0.830051576233	0.691439403219	0.801253158298	0.758205825289	0.537227477098	0.650570469709	0.792948429172	0.627252557295	0.833853869652	0.610871129227	0.810655250188	0.831569063966	0.704802329348	0.839023017548	0.803691354181	0.716069552158	0.678374542544	0.695921721328	0.662655885196
E-SOG-2619	0.628678394101	0.695392126319	0.651866775969	0.79546975392	0.764981081648	0.696816087615	0.666172124395	0.803079142118	0.64824091623	0.752257221629	0.688941333779	0.784445709133	0.663102065416	0.785736185123	0.579620763901	0.665338741016	0.646445924753	0.765012439243	0.795246054759	0.660152223943	0.581080155058	0.678017500403	0.0	0.680391437857	0.658027859673	0.721859041676	0.757008468885	0.672703272128	0.593075236206	0.746381206409	0.644005603515	0.762688662209	0.784526015688	0.767306041903	0.669374026917	0.777548461572	0.670488931189	0.725488993828	0.612223885517	0.666917355463	0.620994997562	0.654251938817	0.630356802927	0.64748993986	0.685452200101	0.579100054453	0.741301678006	0.738871767645	0.753724348021	0.639485166056	0.67434078144	0.820756169651	0.756147421149	0.637833603988	0.603851914857	0.581946608119	0.780844462935	0.656505701762
E-FR-2014	0.65213295475	0.688713091725	0.670610604418	0.782365794302	0.77571677816	0.83950119085	0.675707018447	0.776410643146	0.760543456281	0.867210122041	0.801438887415	0.778263553728	0.802686719584	0.882453175996	0.687051759665	0.78671958726	0.762591776431	0.878047439439	0.875753155833	0.775405954044	0.681546043364	0.812845857935	0.680391437857	0.0	0.689281355319	0.842920703683	0.876550796436	0.77685251633	0.734649065379	0.83873306695	0.649185661618	0.864496411261	0.884150295281	0.88681510987	0.66564733036	0.778993541425	0.654301988218	0.836451571884	0.696038127813	0.643910573683	0.700477158573	0.704940249061	0.676421426363	0.762559503867	0.778302329924	0.650945385961	0.840670387823	0.739766637577	0.864472346396	0.650624072018	0.66007278712	0.899195243695	0.763421846164	0.64389213717	0.694813532697	0.721252451132	0.875637698129	0.797156411776
E-LS-428	0.629024329425	0.650765521861	0.607829890615	0.773893630337	0.763989467073	0.819835236183	0.630237213947	0.799745942535	0.752547980124	0.846431162908	0.762634078913	0.793901207873	0.767724626265	0.85280320259	0.630379285802	0.779618694811	0.753761529214	0.854083324178	0.857404939486	0.734883856717	0.644651165775	0.818885591983	0.658027859673	0.689281355319	0.0	0.824638758562	0.861792257704	0.761747210927	0.692616938304	0.820079051939	0.664001507753	0.856304307538	0.878428830205	0.875455268905	0.642127131326	0.784323086462	0.651291187373	0.823904489449	0.662779438753	0.61976887122	0.658110610227	0.640045867987	0.637981111987	0.754132280601	0.757780351068	0.625399181001	0.839054668914	0.745264227051	0.842711173131	0.638684655656	0.593706746343	0.890055739508	0.79646125731	0.63397122792	0.631890841104	0.660394253577	0.850627511911	0.707207009579
E-SOG-7424	0.847938608743	0.873771106517	0.856735935745	0.871625940433	0.862129853579	0.612292978845	0.875195890494	0.877414929294	0.704163341102	0.657508398151	0.665644515036	0.856613786909	0.6566472221	0.71894035227	0.790934185135	0.679919844433	0.691170279925	0.700916393116	0.76254604802	0.572511575339	0.776794598691	0.620843840294	0.721859041676	0.842920703683	0.824638758562	0.0	0.675373950677	0.69175198141	0.730611291638	0.700431860054	0.846712677386	0.660809502819	0.718176381011	0.704141890902	0.854212472097	0.87405238177	0.847449622476	0.698388787905	0.683130494117	0.840560393592	0.727865000017	0.803674032061	0.773003980695	0.659168815429	0.584647041462	0.824130490987	0.756624037879	0.861836727877	0.679791778507	0.846141892051	0.835595393161	0.762418131424	0.86438750108	0.822894796875	0.705307292964	0.64265206753	0.688594922695	0.587355736015
E-WV-Aug-2014	0.883758348461	0.900166605183	0.882848891167	0.892106529272	0.885556266418	0.618461004369	0.89466210643	0.87061999038	0.777345104325	0.691703515501	0.74962612863	0.844905588334	0.718461277679	0.71592906705	0.810342962543	0.666561904365	0.670674709945	0.531909519705	0.701377714106	0.725707929793	0.809510249339	0.618961989524	0.757008468885	0.876550796436	0.861792257704	0.675373950677	0.0	0.72295337576	0.753451950551	0.59814048037	0.88040186383	0.644132801101	0.584790009251	0.625786921314	0.887727786919	0.876994793151	0.878707896262	0.686190544046	0.750654034863	0.892286232859	0.749715183189	0.837291663388	0.821968276831	0.659450054933	0.721421504297	0.850957607271	0.618528661645	0.880201469309	0.624227708888	0.874081330109	0.870513986062	0.666789508957	0.88245825821	0.858623892735	0.772958667132	0.735362681406	0.718381689483	0.717186153605
E-WC-2016	0.773877567476	0.780465017946	0.777686717792	0.801185293729	0.798993149383	0.610792886758	0.792867992318	0.830308529661	0.667231186966	0.649219757305	0.595856205811	0.810259010591	0.632961735579	0.69375938711	0.730344879919	0.630641539066	0.632776919029	0.725095410228	0.754426224808	0.645745923251	0.688862557316	0.615679544829	0.672703272128	0.77685251633	0.761747210927	0.69175198141	0.72295337576	0.0	0.687012663989	0.713810062911	0.755607715979	0.684807100727	0.677056638354	0.734302124253	0.787518224859	0.817001328792	0.778651907333	0.641512141326	0.709783890048	0.772674776301	0.65341148905	0.759895481006	0.748649304765	0.599375877414	0.671052168409	0.741055213257	0.683592544878	0.765994095532	0.723869942621	0.771290958296	0.786143924518	0.764313653485	0.801266170393	0.767323876971	0.700782102523	0.662490489741	0.696573403384	0.656676584547
E-SOG-1527	0.687951844313	0.689732336729	0.666118683553	0.800113954876	0.760651267844	0.690101788039	0.680885204274	0.809048159121	0.688155055529	0.735608983969	0.678376607297	0.756909916615	0.63950817333	0.762610308434	0.567649368804	0.680969923904	0.668741954907	0.765693953312	0.764701533216	0.61037491132	0.600731184287	0.712661607468	0.593075236206	0.734649065379	0.692616938304	0.730611291638	0.753451950551	0.687012663989	0.0	0.74336755196	0.685515342025	0.757432318428	0.755444953512	0.746726588822	0.67167941874	0.775200650266	0.66813974569	0.711031362329	0.625581773865	0.674851655508	0.584929569842	0.626049291731	0.662747942	0.667165073944	0.684584729876	0.643609978479	0.736475054444	0.739144761057	0.766720152958	0.700514537874	0.690266135704	0.783118078955	0.763556360858	0.647583334867	0.609323389722	0.592541234922	0.783180951056	0.609560342244
E-WV-7-2014	0.841281081127	0.869856731884	0.839401342356	0.870136783175	0.847550391644	0.63935724027	0.860335970344	0.871628267738	0.777292102786	0.699220905742	0.734224022298	0.841993561691	0.740714388064	0.685520340546	0.786450429091	0.627376950707	0.660794777894	0.579062680511	0.641026300461	0.717904015388	0.804942783358	0.616864201771	0.746381206409	0.83873306695	0.820079051939	0.700431860054	0.59814048037	0.713810062911	0.74336755196	0.0	0.83956987162	0.630672804265	0.63780773845	0.655792979875	0.850828373613	0.870881850167	0.83379819477	0.632088138163	0.746942403203	0.857487531866	0.722367746626	0.820670651062	0.798143434244	0.645038312409	0.708665800939	0.820206782624	0.598956289151	0.841314388413	0.596291631103	0.831271226262	0.829350969259	0.65218117975	0.853258426797	0.822250923394	0.745700303569	0.726266250393	0.7025031472	0.70276053732
E-LS-623	0.554578634585	0.662838801246	0.593999313671	0.745349751113	0.718854405762	0.823745193832	0.627017913274	0.762598926532	0.747925252747	0.851929479235	0.759080250803	0.717628787414	0.774006879369	0.878481950075	0.645225753754	0.796791211063	0.742079235425	0.876304514194	0.877143923501	0.761235932789	0.645513821921	0.819864201814	0.644005603515	0.649185661618	0.664001507753	0.846712677386	0.88040186383	0.755607715979	0.685515342025	0.83956987162	0.0	0.88290483151	0.868392084655	0.881919070282	0.619765745303	0.726181446273	0.623061106398	0.840862668979	0.70614554182	0.571861022777	0.685503901755	0.628632978644	0.635634798306	0.739916058471	0.791455075149	0.582504369178	0.826655047168	0.653170399971	0.867179444103	0.598810323259	0.619666384604	0.910710668088	0.733197453465	0.626409121991	0.688437046107	0.722308125564	0.875717831233	0.758773728689
