Gradient	2.0	4.0	6.0	8.0	10.0	12.0	14.0	16.0	18.0	20.0	22.0	24.0	26.0	28.0	30.0	32.0	34.0	36.0
freshRestricted	0.815491144329	0.627144481766	0.431806838497	0.302027740039	0.198407213098	0.12644572498	0.219191211411	0.230987971875	0.0557080221688	0.0	0.0991207034373	0.0		0.00466284074605	0.0	0.00500931612498	0.0	0.0
freshBloom	0.0608591885442	0.0177883392553	0.0229982231914	0.0096073583145	0.00387018775291	0.00330195716382	0.0117023655089	0.00259219983504	0.0025974025974	0.0	0.00479616306954	0.0		0.0	0.0	0.0	0.0	0.0
freshPeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
brackishPeakLoToler	0.0	0.0603401578484	0.0702390882632	0.0826600781058	0.131359727087	0.0361210712482	0.0671479967655	0.0908882659591	0.0514544379859	0.0194598385545	0.0503465499234	0.0194480785139		0.0331032572953	0.027218264353	0.0171837550419	0.00231520366008	0.0
brackishRestricted	0.0164473684211	0.152374396757	0.280013685257	0.376237335683	0.490038000278	0.695074508421	0.49070835941	0.433446261918	0.491441107907	0.471727510715	0.405702964315	0.425618278845		0.357238236125	0.332435487947	0.309205531382	0.170112285441	0.0317382530914
brackishBloom	0.0	0.00501184860431	0.0170465679652	0.0347342787688	0.0267440251599	0.0121019780451	0.0136518348366	0.0056904948893	0.0331144328665	0.00296150049358	0.0176564630648	0.00279017857143		0.00920500403551	0.00150214592275	0.0027888970247	0.0087062904676	0.0
brackishPeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
brackishPeakHiToler	0.0	0.0	0.00104463437797	0.000141859452423	0.00174978127734	0.00527575924826	0.0201035655468	0.0251046025105	0.156597911434	0.31923756982	0.235844665172	0.347399991908		0.296372322873	0.321443026812	0.235190196983	0.156582610417	0.0277076002785
marinePeak	0.0744999057907	0.0942963182724	0.0695441875331	0.0745400456974	0.0850232808676	0.0859035379717	0.0759131880163	0.113020688142	0.0739330546207	0.0806993264773	0.0670063086483	0.0634210680118		0.0741255351222	0.114034722843	0.103532880333	0.202061737679	0.201885540332
marineRestricted	0.0	0.0	0.00657247089692	0.0108260753557	0.0302293831635	0.0122828321797	0.0424452117364	0.0742465719699	0.0969160627265	0.0853586914416	0.0875353317165	0.106916383434		0.167858980293	0.149802675585	0.225466482763	0.362871712991	0.722433593864
marineBloom	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
noclass	0.0327023929155	0.0430444574969	0.100734304018	0.109225228584	0.032578401316	0.0234926307415	0.0591362667685	0.0240229429008	0.0382375676939	0.0205555624977	0.0319908506536	0.0344060207164		0.05743382351	0.0535636765372	0.101622940348	0.0973501593439	0.0162350124344
ubiquitous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
invbrackish	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
