Gradient	2.0	4.0	6.0	8.0	10.0	12.0	14.0	16.0	18.0	20.0	22.0	24.0	26.0	28.0	30.0	32.0	34.0
freshRestricted	0.515084687055	0.332458660851	0.179374909099	0.148020924861		0.0528239793449	0.000503847278292	0.00470405825933	0.00054620182782	0.00280998963462	0.000831362606538	0.00160478994083	0.00397699456089	0.00183679114776	0.131938285543	0.00148914310544	0.000206757525112
freshBloom	0.0481687452153	0.0223269251425	0.00459287950581	0.00241032670861		0.00174377091704	3.11016838452e-05	0.000368709699569	0.000146582532946	0.000234840632288	0.000194723307453	0.000240099757577	0.000467503028728	0.000588612036086	0.0057577902328	0.000792355378714	0.000172297937594
freshPeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brackishPeakLoToler	0.0495063551694	0.132055424836	0.148771021992	0.10538149051		0.0333364610673	0.000230152460454	0.00402482793754	0.0014534569319	0.000728815755377	0.00178170212764	0.000782260500492	0.00277949132567	0.00188028130438	0.0543961334175	0.00147846419613	0.00027567670015
brackishRestricted	0.0347905438939	0.144148066927	0.421626338633	0.380268979726		0.282946669801	0.0488047622898	0.346173691997	0.66578479474	0.0413481471884	0.233958891464	0.034847993607	0.0495103797559	0.0641656224233	0.0685748988418	0.0350491477374	0.219679870432
brackishBloom	0.0101594863419	0.0344310416085	0.090204153494	0.169421804752		0.214759946997	0.226134122901	0.245543818166	0.116062894213	0.226694091734	0.146319128454	0.117284867222	0.0662347402813	0.0456314983143	0.045700483025	0.0640829762883	0.0283257809404
brackishPeak	0.000294021736537	0.000320225015674	0.000321501565406	0.000522158767517		0.00101191665442	0.000317237175221	0.000518357334452	0.000484462872577	0.000356309924851	0.000988287394619	0.000201373990226	0.00055552903268	0.000868969713508	0.000226358309263	0.00112443474823	0.0
brackishPeakHiToler	0.000469690095328	0.00157988158037	0.00214334376938	0.00562778189675		0.0238704292267	0.0052624049066	0.0222376969952	0.0210412672765	0.00732864731796	0.0279824290047	0.00292766801174	0.0102989701209	0.0225189494972	0.0102474362644	0.0141251291379	0.00232602215751
marinePeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
marineRestricted	0.000871806298415	0.00236572779808	0.0091245206182	0.0246636255448		0.0866570762716	0.0565801832511	0.058437967043	0.0246884459004	0.10376716766	0.0732795208688	0.112573824009	0.11374859844	0.208973744246	0.368779655005	0.39553065576	0.299591653888
marineBloom	0.000789563642817	0.000982312743066	0.00380443519064	0.00488117938174		0.00656161064691	0.00500737109907	0.00805229852845	0.000736848825252	0.00864051567764	0.00918761866139	0.014083357058	0.0126443543726	0.0291974459192	0.0312410383943	0.0944447244938	0.0100794293492
noclass	0.337324971097	0.326264388185	0.138597793887	0.156778953472		0.294654851347	0.657128816954	0.309920618833	0.16905504488	0.608091474475	0.505476336111	0.715167195225	0.739522948311	0.624237187023	0.275664908616	0.391309328526	0.439187442926
ubiquitous	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
invbrackish	0.00254012945454	0.00306734531372	0.00143910224515	0.0020227743803		0.00163328772538	0.0	1.79552068047e-05	0.0	0.0	0.0	0.000286570678398	0.000260490770255	0.000100898375519	0.00747301235087	0.000573640627805	0.000155068143834
