Gradient	2.0	18.0	0.0	2.0	0.0	17.0	2.0	0.0	0.5	25.0	15.0	0.0	23.0	33.0	15.0	16.0	22.5	25.0	28.0	15.0	17.0	3.0	3.0	11.0	20.0	20.0	21.0	30.0	7.0	0.0	16.0	14.9	0.0	0.0	0.0	2.0	25.0	26.0	0.0	15.0	5.0	7.0	15.0	26.0	10.0	27.0	25.0	0.0	11.0	0.0	13.0	0.5	28.0	15.0	0.0	2.0	10.0	20.0	30.0	25.0
114783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126521420076	0.000441826215022	0.0	0.00491091551802	0.0	0.000792526642385	0.000219324144214	0.0	0.0	0.0	0.000907387893689	0.000980768410729	0.000215317973985	0.0	0.0	0.0	0.00013960241233	0.000489284665819	0.0	0.0	0.0	0.0	0.000866036521997	0.000298982495057	0.0	0.000219279926489	0.0	0.0	0.000336587007742	0.0	0.0	0.000114516055151	0.0	0.0	0.000174426956147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43898869773e-05
65091	0.0	0.00164388442602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113647843216	0.000701202132865	0.0	0.000511180129034	0.0	0.0	0.0	0.0	0.0	3.18814520089e-05	0.0	0.0	0.0	0.0	0.000561436040073	0.000117082308863	0.0	0.0	0.00135927278906	7.83168330515e-05	0.0	0.000223363859727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000638412807543	0.000905667572334	0.00137419266181	0.0	0.0	0.0	0.0	0.000615813340134	0.0	0.0	0.000232285834831	0.0	5.36672629696e-05	0.000227370638074	0.000296721230404	6.24370751352e-05	0.00199997073214
65090	0.0	0.0017491578129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000585175880664	0.0	0.000650592891498	0.0	0.0	0.0	0.0	0.0	3.18814520089e-05	0.0	0.0	0.0	0.0	0.000530531303922	0.000146352886079	7.10701746905e-05	0.0	0.00127431823974	4.60687253244e-05	0.0	0.00013960241233	0.0	0.0	0.0	0.0	0.0	0.000123719503142	0.0	0.0	0.0	0.0	0.0	0.0	0.000478809605657	0.00113208446542	0.000778709175026	0.0	0.0	0.0	0.0	0.000989033546276	0.0	0.0	0.000156437398968	0.0	0.0	0.000406873773395	0.000445081845606	0.000117069515879	0.00212192016702
117074	0.0	0.0	0.000229343452244	0.0	0.0	0.0	0.0	0.00052731372923	0.0	0.0	0.0	0.000610400793521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124385558376	0.000102072062876	0.0	0.0	0.000142744986082	0.000176959830119	0.000701907251428	0.0	0.0	0.0	4.52050955184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000134189590722	4.47227191413e-05	0.0	0.0	0.0	0.0
95120	0.000106405618217	0.0	0.000118146626914	0.0	0.0	0.0	0.000165723961523	0.0	0.0	0.0	7.56692949135e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68820514094e-05	0.0	0.0	0.0	0.0	0.0	0.000308660459674	9.18648565888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.04101910367e-05	0.0	0.000497561946462	0.000909996966677	0.0	0.0	7.15000715001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000173025348214	0.0	0.0	0.0	0.000322003577818	5.98343784405e-05	0.0	0.0	0.0
114788	0.0	4.85877170251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00194464087282	3.02677179654e-05	0.0	7.74515347022e-05	0.0	0.0	0.0	0.0	0.0	0.000204041292857	0.0	0.0	0.0	0.0	4.63571042262e-05	0.0	8.52842096286e-05	0.0	0.0	0.0	0.0	0.000670091579182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13858468791e-05	9.53334286668e-05	0.0	2.45084823858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00013273476276	0.0	0.0	0.0	0.0	0.0	0.0
69957	0.0	0.00016195905675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220981917365	0.000529685064395	0.0	0.000209119143696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.78649978109e-05	0.0	0.0	0.0	0.00110440914111	4.1461852792e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000282374895644	0.000131083464417	0.000320644954423	8.33288401116e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000270210052762	0.0	0.0	0.000478675027524	0.000271994461204	0.00012487415027	0.0006438930162
101761	0.000345818259204	0.0	0.000562933928236	0.0	0.0	0.0	0.000108080844472	0.0	0.0018380731112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000172159840848	0.0	0.0	0.000931162135768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000275594569766	0.0	0.0	0.0	0.0	9.68147933004e-05	0.000408853030964	0.0	0.0	0.000406845859665	0.0	6.88931925871e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022110723701	0.0	7.41537206629e-05	0.0	0.0	0.0	6.26118067979e-05	0.0	0.0	0.0	0.0
101760	0.000851244945733	0.0	0.00137606071347	0.0	0.0	0.0	0.000252188637101	0.0	0.00286739405347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000516479522543	0.0	0.0	0.00197588062956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000745126058998	0.0	0.0	0.0	0.0	0.000193629586601	0.00168992586132	0.0	0.0	0.00116629146437	0.0	0.000107167188469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289140233013	0.0	0.00016066639477	0.0	0.0	0.0	8.94454382826e-05	0.0	0.0	0.0	0.0
117677	0.0	0.0	0.0	0.0	0.0	0.000320328015888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154356132493	0.0	0.0	0.0	0.0	0.0	0.0012315894252	0.0	0.0	0.0	0.0	0.00113712279505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125379755992	0.0	0.0	0.0	0.0	0.00271373274992	0.0	0.0	0.0	2.45084823858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.46324407433e-05	0.0
69958	0.0	0.000145763151075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054929790888	0.00139735964607	0.0	0.000201373990226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000309047361508	0.0	0.0	0.0	0.00305836377538	0.000128992430908	6.12432377258e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65479917634e-05	0.0	0.0	0.00103128222757	0.0	0.00119096697357	0.000166657680223	0.0	0.0	0.0	4.35423573832e-05	0.0	0.0	0.000881738066908	0.0	0.0	0.00135225695275	0.000927253845013	0.000202920494189	0.00156583074394
78851	0.0	0.0	0.0	0.0	0.0038935351742	0.0	0.0	0.0	0.0	0.0	0.0	5.45000708501e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113006447315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220454327614	0.0	0.0	0.0	0.0	0.0
111532	0.00022611193871	0.0	9.03474205811e-05	0.00260235638023	0.0	0.0	0.000172929351155	0.0	0.000235273358233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242299035267	0.0	0.0	0.000522359246894	0.000502674726011	0.0	0.0	0.0	0.0	0.0	0.0	0.000142900888027	0.0	0.0	0.0	0.000660650032443	4.84073966502e-05	0.0	0.0	0.0	0.000180820382073	0.0	0.000145441184351	0.000433331888894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000185384301657	0.0	0.0	0.0	0.000277280858676	0.0	0.0	0.0	0.0
117670	0.0	0.00094746048199	0.0	0.0	0.0	0.00807226600038	0.0	0.0	0.0	0.000334629760582	0.0	0.0	0.00211442689737	0.00080980030669	0.0482299653331	0.00357142857143	0.000663481953291	0.0	0.000172159840848	0.000674490759477	0.0349737654581	0.0	0.0	0.000252388678565	0.0005561409671	0.0334314101744	0.00493964763847	0.0	0.00060350030175	0.0	0.000698012061648	0.000821998238575	0.0	0.0	0.0	0.0	0.000296926807542	0.00312484930318	0.0	4.17676050455e-05	0.0	0.0	0.0798131942107	0.0	0.000286000286	0.0	0.0164451916808	0.0	0.00221624838399	0.0	0.000808643779974	0.0	8.11008083047e-05	0.000440869033454	0.0	0.000169946332737	0.0	0.0	0.0195115859798	0.0
