	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.ls.4.28.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.5.26.r3	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.ls.6.23.r.3	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.28.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.J.5.26.r2	R.wp.5.26.r2
E-b-WV-2-Aug	0.551388334569	0.66668808675	0.86942702921	0.575177540008	0.572020701937	0.618647316273	0.616282207662	0.8685326218	0.882494952419	0.630631568946	0.643861211588	0.885531147468	0.855341876698	0.878392491903	0.688552223886	0.607663900753	0.879569238272	0.521680961288	0.882134795925	0.611153150482	0.631442275464	0.879300478232	0.667763681327	0.0	0.624391935461	0.527923739761	0.865862189639	0.516650214088	0.640800485361	0.612678399031	0.546957271209	0.875247833882	0.609593296318	0.870084508112	0.870467309356	0.852840875161	0.598912769997	0.869532837536	0.690708035976	0.741409304621	0.721855009249	0.607498829379	0.67470706424	0.593842608026	0.619470606843	0.673435663237	0.585226740998	0.678341292189	0.677876073758	0.734496170892	0.674903105337	0.648054996451	0.68576902985	0.645466762496	0.866090453515	0.705258586717	0.657060786313	0.64449286403	0.720452622391	0.6178912956	0.870640557589	0.882116528322	0.740523888171	0.889477999704	0.671405603794	0.894312123436	0.752749843823	0.88576479518	0.803498487189	0.754060065322	0.655619657376	0.783336688111	0.863362462377	0.817853552044	0.740316212309	0.865404251013	0.881898455563	0.743798888591	0.710915778557	0.888958694251	0.716395549648	0.734265961646	0.737764022968	0.887687415081	0.768760118768	0.753011944719	0.872081115487	0.833504704648	0.822261131158	0.721352177723	0.690907559024	0.740241323149	0.882501208606	0.882843406644	0.647957290386	0.84395636901	0.794390589963	0.790663728205	0.809488216868	0.740221511984	0.710079375036	0.697752005107	0.886911493999	0.714122949436	0.691516969907	0.856989589252	0.880682383409	0.709964521216	0.853956737791	0.741912048069	0.809941172763	0.868753509264	0.892388961516	0.802745634333	0.796217921201	0.746403686548	0.732988137143	0.731561055826	0.869123500923	0.696922093316	0.884768226951	0.866124910976	0.882960269186	0.741007192193	0.890291200323	0.872961747313	0.888143145159	0.883044968425	0.701095503465	0.755036737267	0.877757513796	0.765218108975	0.860863177312	0.704662440354	0.889227715551	0.896150173008	0.823407783662	0.653816381444	0.825150888485	0.827422326792	0.738801751213	0.884917756645	0.882320971894	0.670906354559	0.764123758928	0.875814896675	0.67792922932	0.87371535834	0.873305636401	0.797751227692
E-b-DU-3-Jul-a	0.604190172899	0.707385820854	0.877667642598	0.646268692344	0.604862139046	0.609730710422	0.607524941155	0.856648528422	0.870361045115	0.681504795044	0.698469779475	0.889137561759	0.861579200931	0.887855692902	0.713771701686	0.573127911733	0.883867035639	0.6533550919	0.873553384903	0.599880824481	0.697690926068	0.887224189117	0.718537159402	0.624391935461	0.0	0.643744710878	0.877538248146	0.618368685114	0.688550719867	0.520541823778	0.670691674324	0.880524020187	0.667981435006	0.882643550828	0.883263323544	0.878848200771	0.66493867349	0.87770898318	0.698780251897	0.749662521441	0.71614742466	0.645910220024	0.671509030618	0.674121405751	0.664357692172	0.671174791303	0.640071553182	0.730987665719	0.667131183803	0.709990255112	0.632727421125	0.687163548291	0.655833566051	0.615406642034	0.86399421582	0.754509284093	0.672505177941	0.705424157355	0.750113654574	0.64106788952	0.869624828338	0.888799919894	0.72851504729	0.892262576568	0.673294055315	0.888304555111	0.771408960575	0.880715098702	0.813045609319	0.786623443391	0.701136429967	0.799705192006	0.841726167644	0.806918577852	0.760437484917	0.852228337461	0.873359510714	0.755569078374	0.762434369749	0.879626821312	0.738795616703	0.776715864568	0.738318431115	0.877141911876	0.783798360689	0.771299636934	0.869189743573	0.845755750792	0.819019061607	0.74917519422	0.741276140332	0.743489503537	0.872874026784	0.869936167262	0.721025951397	0.83554320828	0.8134862878	0.80781986717	0.802544310203	0.747371515998	0.720186171796	0.735514639671	0.886251376006	0.742440805399	0.750234727297	0.853853423706	0.868015362864	0.733964537625	0.857677949144	0.769878384248	0.820279123606	0.857042012888	0.880462230426	0.812523532334	0.804737373831	0.761150096639	0.780716204146	0.775067112102	0.871781609149	0.694223704109	0.875304012208	0.857288397097	0.887414921128	0.742633426684	0.878990211612	0.864810716303	0.880183996767	0.866774092199	0.737424463596	0.784433255402	0.875608340242	0.78499094241	0.848403951632	0.732864475284	0.887145889609	0.882617997232	0.833451022114	0.709451202382	0.815882022275	0.824480856344	0.742574373624	0.874065772753	0.867763384819	0.732305147044	0.774410393995	0.859982314128	0.763915156134	0.859990515023	0.869853895212	0.83534980126
E-s-PM-2-Aug	0.597006756107	0.651316133639	0.879810633359	0.50721234732	0.632709987737	0.657102346913	0.644422340325	0.880904372263	0.882837067526	0.617570551569	0.62894893403	0.886043294623	0.859683694749	0.88643767818	0.704390163578	0.628746467522	0.886103261567	0.562238696547	0.884309103684	0.643868924491	0.618869111991	0.885940968571	0.638434354407	0.527923739761	0.643744710878	0.0	0.8719469151	0.558089507092	0.625938591308	0.645276466269	0.484556746472	0.886976025387	0.608617376039	0.878503623473	0.881509898935	0.870287433455	0.597984769424	0.882933309575	0.719617476181	0.759465609944	0.746490626871	0.662566654372	0.690407473772	0.617025642322	0.641611285891	0.742039120204	0.580706696224	0.661991110192	0.684249334826	0.753103309985	0.709283695441	0.699322425242	0.684551682101	0.685919746247	0.863650649586	0.695681525782	0.718407811141	0.656174701998	0.736886477505	0.615770178294	0.866681738213	0.885414975201	0.745756341935	0.887186541151	0.692289340604	0.88584118066	0.778891811604	0.887066454285	0.817090102889	0.760841320551	0.670190122263	0.786932581054	0.871675031687	0.830993622641	0.729613360884	0.871350513063	0.892984378918	0.775319040569	0.708634861593	0.891888207789	0.729063402413	0.736768302903	0.761370863568	0.881127453143	0.794197725559	0.746875680699	0.880094245231	0.847833839472	0.823383182909	0.723804995427	0.726909712813	0.768460389453	0.890828978125	0.88134693547	0.651114007197	0.856080513301	0.793089600195	0.801313032696	0.819972568711	0.757797969526	0.716760544197	0.718039374095	0.89231703697	0.715709818498	0.716697177235	0.850025060647	0.874204235249	0.7111976655	0.866550614491	0.750686008797	0.829443395346	0.877343962713	0.890719180233	0.824162762361	0.812976999971	0.762724336433	0.76036155493	0.763196048105	0.877873808086	0.726825523261	0.892358274808	0.877726152234	0.882706980651	0.754550742823	0.890598209607	0.883542016908	0.883372666028	0.880078729216	0.730203995737	0.772172017098	0.872040042498	0.784617874138	0.854871029459	0.700148603537	0.892108593956	0.890175660833	0.836895358799	0.685447394297	0.828445034139	0.840739714093	0.760841592149	0.887752920329	0.886990639419	0.691811359971	0.761070848568	0.881010221399	0.691376468098	0.884062703239	0.884888690541	0.814068990953
Tca7A	0.842359646027	0.874778605466	0.591761132566	0.881807262066	0.832137139242	0.822938088977	0.836408946954	0.737297717905	0.747568156561	0.871638220729	0.868454502665	0.562214285162	0.54706916114	0.57464168925	0.869408635171	0.858835721148	0.620393941134	0.883683341367	0.745944476167	0.819881747825	0.860704366383	0.667248948001	0.898458515923	0.865862189639	0.877538248146	0.8719469151	0.0	0.877314885844	0.893967761586	0.874926817506	0.888434389482	0.65093106384	0.86686675675	0.654630057329	0.646232839084	0.658254021929	0.875806325734	0.663414857656	0.789793932671	0.78702369045	0.862249642562	0.806577620391	0.774579304833	0.882724484676	0.878029110433	0.813774378801	0.881666635918	0.876574261793	0.780658662677	0.82327471612	0.860956261639	0.849283694825	0.832359925986	0.855861403592	0.690472748685	0.878444346716	0.835963292239	0.872333426758	0.78296675287	0.836030525019	0.672618483918	0.670651674016	0.79845590604	0.755679847481	0.809660537348	0.7387711202	0.759973282046	0.722817948977	0.786279890391	0.782722401038	0.874632502536	0.766958236362	0.761295143196	0.765292451868	0.807785568708	0.739123421172	0.763861354238	0.791900513386	0.831240512268	0.744133550092	0.847780422865	0.868915403747	0.792437385911	0.742689568847	0.796326550394	0.781404164191	0.760963715169	0.749152136342	0.774195872524	0.861778634858	0.825527001177	0.77266585409	0.753223057027	0.733507445985	0.865641199859	0.766769308494	0.754654340153	0.787908597541	0.759312480247	0.776108403009	0.824960237735	0.831016553154	0.74890607093	0.843467256405	0.814371372851	0.725930367457	0.747955352215	0.816617889839	0.757231922306	0.813187769399	0.753050529651	0.719513263052	0.733244849543	0.750674993137	0.762581108737	0.759432939912	0.790443325596	0.822421275631	0.712375951317	0.873768770117	0.755247090219	0.74456420461	0.739698608982	0.812809250394	0.752498434515	0.727014236259	0.694516628067	0.747127744553	0.807688904735	0.806578816416	0.755162133593	0.768678444673	0.726628922227	0.863505009867	0.732799513254	0.736477813599	0.752199929831	0.85652303346	0.750639311401	0.765029435778	0.773654568187	0.756270950496	0.745475446034	0.823038028957	0.76217441391	0.762519038928	0.870801711955	0.757125945154	0.761382317565	0.830346330523
E-b-WV-1-Aug	0.573612755248	0.670214189723	0.890096267887	0.600960230746	0.607222358163	0.65999240824	0.647773337921	0.8794856512	0.892598003007	0.665854469032	0.682355482054	0.895965937122	0.866259524995	0.887102510795	0.704088086406	0.603112676368	0.890765965424	0.492538168918	0.878356237253	0.649981437848	0.661517797787	0.88455542523	0.691018398425	0.516650214088	0.618368685114	0.558089507092	0.877314885844	0.0	0.654960479712	0.600976631276	0.575264608967	0.889111944785	0.631392370501	0.875769673742	0.881963659023	0.871728383071	0.616876845943	0.867455540162	0.699760748643	0.748612249991	0.738636457789	0.633920830361	0.681400796954	0.590391648204	0.639225150665	0.689964135341	0.575690907788	0.689029836351	0.703553330596	0.737836386102	0.683432425996	0.689498657563	0.669540793292	0.683315571602	0.869183419846	0.729459264781	0.687714789191	0.675310921549	0.742671762121	0.613916338253	0.879872588554	0.890502674937	0.744095213014	0.89030216417	0.685491277627	0.892762304142	0.763456734406	0.891985795304	0.803984768807	0.763940848341	0.676733570147	0.774656882426	0.850237183053	0.815627028002	0.751994808927	0.869417543273	0.885632142194	0.766622273724	0.713601488822	0.88492363176	0.73479184027	0.770811186669	0.752978047663	0.890298191623	0.776040339801	0.770281977414	0.883755191445	0.841078428016	0.831453941062	0.745172580129	0.704762114149	0.730574953915	0.88384031959	0.886523381385	0.655583477985	0.848574954805	0.810661226386	0.801679246651	0.813320666743	0.74192912262	0.719093335914	0.710693502103	0.890377329112	0.735990877023	0.728838635698	0.862610247584	0.87701238603	0.735530981788	0.861596879585	0.734465253898	0.819974495852	0.873878448137	0.901820043822	0.817053253062	0.795687784607	0.757488640086	0.757466787369	0.743726427752	0.873829876604	0.717136596527	0.891614520578	0.86993505902	0.880578370615	0.764138763485	0.897936291937	0.874359010269	0.886221259047	0.893811738603	0.724467027919	0.754058967475	0.882998138602	0.790382236549	0.862816957182	0.698530461836	0.893570382127	0.899630651963	0.831439901033	0.677746341773	0.822957935053	0.831628750213	0.738621153951	0.879570778802	0.891383758836	0.687807408553	0.766482990481	0.879140193452	0.70866410826	0.872977624596	0.872685006933	0.817958727279
E-s-PM-2-Jul-a	0.654553042555	0.715271944631	0.888482850011	0.618287820523	0.661721502716	0.689690947374	0.696560019601	0.890641056322	0.908277015119	0.652713408485	0.712069648633	0.88386717702	0.863882967738	0.868427978697	0.730644143171	0.653052135567	0.88594700002	0.622252126723	0.889509181214	0.681603615237	0.628308928863	0.852923043447	0.638715852963	0.640800485361	0.688550719867	0.625938591308	0.893967761586	0.654960479712	0.0	0.657357516513	0.610886621775	0.863743795036	0.485260528751	0.879174612267	0.867384590183	0.874952948027	0.471862686657	0.870031635408	0.758760019143	0.773819662098	0.734169820995	0.68208082193	0.763933457142	0.66069772903	0.653560750995	0.72871344587	0.6456868912	0.649938467896	0.76457313493	0.733064330484	0.68765399353	0.715037965994	0.696723091426	0.663668204714	0.870973539063	0.700401982654	0.674701152857	0.679029693015	0.747642555303	0.677198384323	0.869779713392	0.880364180474	0.76050534423	0.879231963127	0.723898632741	0.900493874807	0.789421203511	0.882359728003	0.842131993214	0.778138114474	0.750022851846	0.824989513505	0.876658927798	0.846291939557	0.725921833159	0.874810786194	0.906272008143	0.825111589931	0.749229841229	0.895121493903	0.758571711907	0.664886623179	0.790793659873	0.893943538238	0.79878587818	0.792472372914	0.884407755162	0.880183061347	0.835828238127	0.665504673459	0.760378009446	0.807297127942	0.883366825072	0.890685226495	0.639885369953	0.862141612275	0.822316256893	0.82584415154	0.837921538587	0.762168964578	0.775741285147	0.763712415344	0.89087245389	0.771289654291	0.748563415866	0.876187025833	0.886611978141	0.722287571173	0.884144949281	0.782368143656	0.850579167338	0.880396805527	0.899799520116	0.834062009717	0.840617072232	0.809042173998	0.805492764365	0.80660678026	0.887658782694	0.748482819408	0.905599950169	0.881230045888	0.913510816369	0.794933772783	0.91403195456	0.892752975924	0.880042771569	0.884990148249	0.791159103923	0.81623528234	0.889753185349	0.815224962164	0.879634446511	0.762060815873	0.894790834862	0.878821764349	0.852235707091	0.646953506169	0.844057312494	0.842467445377	0.761529559767	0.893467381205	0.910600015402	0.763396166629	0.786445050532	0.890741632757	0.658400426875	0.894144290503	0.888908835489	0.816073658143
E-b-DU-2-Jul-a	0.567229134684	0.695211463763	0.863438786036	0.654705806144	0.559850408935	0.61437011548	0.612030583165	0.849758306131	0.868696057737	0.674983423055	0.714576834341	0.872386666424	0.867992652719	0.88540113365	0.726493163736	0.551442668578	0.873315907785	0.613664586754	0.858630480346	0.596510343762	0.668403943461	0.873504721836	0.711848070197	0.612678399031	0.520541823778	0.645276466269	0.874926817506	0.600976631276	0.657357516513	0.0	0.658149829621	0.869324036732	0.629141962045	0.882415210713	0.863607375612	0.856968647932	0.624297397197	0.859649977605	0.685185956305	0.737691273551	0.683943443683	0.629400907837	0.686213380473	0.651832457934	0.662177211128	0.674943808577	0.606726171654	0.701857485481	0.664976493588	0.709798836799	0.631719462957	0.688000017524	0.625880626168	0.619433272588	0.860714955019	0.751073500472	0.669739878145	0.707403302889	0.73134650701	0.625804060948	0.867543819044	0.88957482969	0.718201974251	0.880837040191	0.675822843248	0.882591295238	0.773395390144	0.876652913409	0.795380884462	0.778317623722	0.689535221721	0.779927306767	0.839731646692	0.814254942582	0.750773722756	0.856385577071	0.883388891024	0.771180862493	0.742216138351	0.873251826504	0.74930571749	0.757657492579	0.751997556513	0.877721676657	0.762794038179	0.775527563066	0.86076019493	0.841151456073	0.823547642589	0.736130584563	0.719860269379	0.740558565612	0.878481678956	0.873749828341	0.710150682554	0.836667964658	0.809412247209	0.798858419972	0.799957573328	0.74839357595	0.695492966629	0.735339312851	0.8781120805	0.721544860494	0.741848806608	0.854865393474	0.86099966009	0.75463022521	0.83763686592	0.770685352979	0.807669981285	0.853164642633	0.89424724215	0.809362325735	0.792807371662	0.741128879496	0.757212276887	0.766043898661	0.863153234675	0.729431425404	0.879049574022	0.860351938761	0.872489617164	0.74673892068	0.880183064717	0.864532061612	0.872817198561	0.871555713949	0.72008022024	0.774011974372	0.876290880488	0.801344485109	0.850360714191	0.704141496928	0.882578618015	0.885954752969	0.82719112535	0.687149203611	0.820717160976	0.820283035411	0.730336628869	0.870039595204	0.868018255979	0.695874196799	0.777260929479	0.869095168378	0.732342788946	0.859841691901	0.862925528717	0.817027638399
E-s-PM-1-Aug	0.615712362736	0.642497012966	0.891261780438	0.508847420037	0.641178513171	0.683455636158	0.681410363778	0.898236191015	0.902742414765	0.633744709268	0.640416537433	0.900512583801	0.874363818581	0.893765166946	0.730867445223	0.645325945521	0.89733254527	0.581684782632	0.901654301812	0.662788669342	0.642720729927	0.902031407578	0.605891726674	0.546957271209	0.670691674324	0.484556746472	0.888434389482	0.575264608967	0.610886621775	0.658149829621	0.0	0.896517431944	0.589643823486	0.89295632941	0.896752227401	0.881906211344	0.581546782395	0.888621631336	0.727602709833	0.768069739998	0.770512409949	0.671283224782	0.723126694917	0.639492010527	0.665291209262	0.733766076332	0.636237844294	0.649873118398	0.726716623543	0.759138762119	0.702891009516	0.712576912798	0.697010305588	0.707972169731	0.892980364598	0.689502202362	0.721439131425	0.633205306036	0.744132390082	0.674997990622	0.888152079253	0.900565231237	0.747321361268	0.896809461159	0.704417930178	0.900454408022	0.793551306405	0.898200952746	0.835509706737	0.777423452939	0.721305633221	0.798644585457	0.887283788184	0.84539800722	0.725370659227	0.889048282267	0.90170249637	0.791607995396	0.74561564843	0.906661496844	0.744439849559	0.749319279879	0.771077763394	0.897690000723	0.805828387857	0.776899089419	0.895930824747	0.869614700167	0.837986660551	0.73682355015	0.736408775133	0.791977264161	0.907662505503	0.897833289617	0.678511060629	0.872066110233	0.809474224799	0.811305685195	0.828589922535	0.769793824747	0.753589076172	0.737073721163	0.911808937079	0.741189002553	0.731132902069	0.862823951243	0.888692161159	0.720988146669	0.884661915618	0.78357568651	0.839435123962	0.894407312387	0.905660122151	0.84053178914	0.827372310028	0.783594482937	0.78287921059	0.781113855181	0.895059805381	0.740307509986	0.902671426497	0.881830948256	0.90718059893	0.765345961356	0.90968988022	0.895861242221	0.905137308918	0.898685199476	0.75640783737	0.798309319986	0.888708164712	0.793351300204	0.876220658251	0.732495530934	0.904103983844	0.909480778113	0.858390012337	0.685619228157	0.840079818532	0.853121301958	0.78431855749	0.903761772006	0.905810105893	0.737197692596	0.765368326332	0.894810486991	0.671599702265	0.893628027549	0.899049655297	0.831821695576
E-f-TL-2-Jul-a	0.869052757503	0.909590451021	0.663106123054	0.872916283657	0.85939075159	0.846690955413	0.859589199614	0.743939321979	0.784362642671	0.883699854299	0.897511563183	0.651810939213	0.665746530463	0.659378060548	0.884744909946	0.853122097885	0.651998509149	0.908484859084	0.749142940416	0.850020026717	0.885990371913	0.478944807761	0.907293521758	0.875247833882	0.880524020187	0.886976025387	0.65093106384	0.889111944785	0.863743795036	0.869324036732	0.896517431944	0.0	0.869929079175	0.669961908293	0.662985292301	0.639039118457	0.879217177363	0.436053929515	0.795412542331	0.776851890517	0.881803987531	0.815706219353	0.792109872778	0.894154010852	0.882101732521	0.827529018733	0.895304862564	0.867790903605	0.794020078879	0.824631431919	0.868997449951	0.859304741003	0.833330327296	0.858733963585	0.658629991529	0.87194239869	0.843898893151	0.891767561991	0.791463282707	0.839314788172	0.694455535	0.613125952122	0.779390155852	0.748810918444	0.825094044582	0.780098673867	0.783678167851	0.750990487109	0.769680195984	0.786242431051	0.872169491888	0.776640949799	0.773731739561	0.79126390028	0.79759076365	0.738180361157	0.769749724907	0.788227282281	0.846051209378	0.767240308808	0.850431650435	0.84831905143	0.788899875606	0.726140319746	0.79284119028	0.775136114395	0.789133205	0.754999133232	0.74859432324	0.843149141957	0.834313806373	0.779368224172	0.761151603446	0.754493635761	0.865448442698	0.764407634418	0.760765604171	0.79013619492	0.757458077674	0.782958480036	0.850710257393	0.83639856396	0.764383853571	0.834763025649	0.811239595802	0.759851721282	0.782992918135	0.836486219788	0.777059487165	0.808333950526	0.782569306334	0.752625893992	0.745199957721	0.754604373464	0.771024491986	0.772861228684	0.809952906606	0.822797587164	0.749633287495	0.87750254907	0.767040569353	0.76978129305	0.765995358108	0.804641177267	0.753794899436	0.725173416212	0.731699770022	0.731492525373	0.822394623859	0.814282842548	0.748490879034	0.761596795307	0.756201108921	0.857900670942	0.71413852195	0.745389560587	0.773942396973	0.857298489186	0.767230977004	0.77033216421	0.747822709807	0.784625838715	0.762931079848	0.828543674373	0.78882468017	0.762453941351	0.870411294197	0.759606377687	0.756716823111	0.82673995436
E-s-PM-3-Jul-a	0.612660851362	0.67132728336	0.885141966467	0.584957298726	0.613303578605	0.629710161747	0.649477104586	0.895395292513	0.904193165009	0.605494726625	0.672754248838	0.886158073518	0.856407331528	0.873929627079	0.715374253076	0.650121479836	0.903924629525	0.603860598872	0.89082655162	0.646912449845	0.596452648922	0.871050465351	0.606155726882	0.609593296318	0.667981435006	0.608617376039	0.86686675675	0.631392370501	0.485260528751	0.629141962045	0.589643823486	0.869929079175	0.0	0.887174929465	0.891827907859	0.880369903385	0.446862359385	0.867342855849	0.75546971835	0.769737446181	0.732078870691	0.646053243214	0.750803866978	0.664988053845	0.645898786658	0.70060659117	0.622639080317	0.610979495852	0.745936407607	0.735359423516	0.659668036334	0.710044021468	0.667551817098	0.644137352268	0.84017578889	0.673381893559	0.644181562919	0.652612314737	0.719978954478	0.684578105774	0.85331945495	0.880516566098	0.75989690507	0.880235958756	0.702198321094	0.900329858812	0.791928244124	0.897656732351	0.85223907182	0.802236102957	0.751890829258	0.821140777441	0.886020738537	0.851855307898	0.736258468664	0.880376489201	0.905230016254	0.811849942038	0.76253128654	0.894434882387	0.754790257934	0.667632821127	0.782580692391	0.893401101982	0.79741458976	0.780515046361	0.888862874199	0.871075112896	0.828266279703	0.666748369852	0.760712849015	0.794045863145	0.893892809785	0.887628094951	0.658230747393	0.860741227211	0.826169538508	0.842269894417	0.824572815819	0.759395343474	0.765310865735	0.774045134676	0.905417945173	0.769917286244	0.756875942715	0.867827101355	0.896283166776	0.716969978227	0.881330001192	0.791920886626	0.857245752415	0.886934460378	0.90206536045	0.830373771725	0.833894392487	0.798161040627	0.798621295785	0.799977637087	0.899200428344	0.74694107242	0.898618133146	0.88894495202	0.91277134488	0.785737566356	0.911485788102	0.893300635439	0.881388564236	0.88080945784	0.773888463699	0.810644947806	0.886303869213	0.817162670083	0.868728398075	0.765398316546	0.891368389143	0.889832589743	0.864380613495	0.643381736861	0.846893487948	0.859323180503	0.765875190151	0.907634346833	0.909540196528	0.733808519108	0.797484527279	0.89925170951	0.655203303422	0.899629751556	0.903472727326	0.801643222035
E-f-TL-2-Aug	0.864867447456	0.901784414861	0.628455388319	0.885245266185	0.868347770757	0.859938823273	0.860425243164	0.732588844628	0.761094659383	0.890943838212	0.890186712176	0.644737042025	0.664964553898	0.649279422477	0.887748741194	0.851948255858	0.645782181659	0.881896627548	0.767400738392	0.859185289198	0.885251482332	0.702103860817	0.916746824985	0.870084508112	0.882643550828	0.878503623473	0.654630057329	0.875769673742	0.879174612267	0.882415210713	0.89295632941	0.669961908293	0.887174929465	0.0	0.6128226514	0.588081317671	0.890617528087	0.697995377889	0.814296975947	0.798010373163	0.88803449239	0.833862836995	0.809330124787	0.900185359795	0.891438359137	0.850373645485	0.895599818417	0.902169473131	0.805199058562	0.839691834474	0.878976090477	0.867616479642	0.853299820119	0.877228005806	0.729577638375	0.893773004376	0.85821671265	0.894082876336	0.803374009302	0.837701964971	0.745691792456	0.682936208239	0.80629048301	0.758879197034	0.828872586757	0.77101043473	0.780978296408	0.745849601307	0.765607729128	0.780331058722	0.876691669522	0.78634385425	0.741732830361	0.780937055096	0.819012460302	0.763368465724	0.770419818652	0.777099258512	0.845797729246	0.784797806155	0.847898263097	0.887076195673	0.792362772032	0.757861169567	0.797581851177	0.796094926872	0.761658940095	0.753748023377	0.787646609929	0.882607778268	0.827254673456	0.787666777291	0.741782708835	0.769580446469	0.883620450256	0.795160561679	0.764387303003	0.755659949968	0.798742432959	0.786966959673	0.844801894625	0.830039790063	0.749081647171	0.846703175118	0.829214635077	0.79344158317	0.767527737843	0.852567150361	0.797359742977	0.807434416737	0.770894885402	0.746548371454	0.766765634802	0.787314267117	0.788973281068	0.784272153209	0.804724470182	0.820469217636	0.730726375316	0.880113684831	0.770847724461	0.7660976943	0.767804902781	0.801233715851	0.757967115255	0.760399757229	0.723452002296	0.764998102471	0.800516194405	0.80250869414	0.775734036052	0.78889986255	0.791786871037	0.859023537258	0.745999374165	0.752934581851	0.761699102294	0.876881227056	0.765161121346	0.76243511921	0.790652440752	0.767957154364	0.792044144195	0.835258937719	0.801472741273	0.749521111455	0.889938244858	0.78362613902	0.74212939335	0.832078973603
