Gradient	2.0	4.0	6.0	8.0	10.0	12.0	14.0	16.0	18.0	20.0	22.0	24.0	26.0	28.0	30.0	32.0	34.0
freshRestricted	0.68489907766	0.514403451297	0.507803070705	0.476968980229		0.267579382962	0.0894459346961	0.104689152157	0.028978432068		0.0742403592289	0.00738641000196	0.0180147659624	0.0419210085349	0.24867127475	0.00396594972881	0.0
freshBloom	0.0185087091041	0.00941815289043	0.00197883627586	0.00439525473734		0.00887165777687	0.0155397280548	0.00327248450155	0.00176008719694		0.00464891045417	0.00158347157292	0.000240699170542	0.000565290306112	0.00829592707846	0.000139897493291	0.0
freshPeak	0.0692691034014	0.0822173030291	0.106688747298	0.0895785552924		0.062301995678	0.0230320969383	0.0220488489958	0.00597103141393		0.0159747999534	0.00203589202232	0.00386037161843	0.00882885543532	0.0523572825159	0.00081157498439	0.0
brackishPeakLoToler	0.0800464356388	0.16537403744	0.24752294608	0.194906126828		0.0992442769064	0.0184071778744	0.0400034350616	0.00551132294962		0.0336733201296	0.000452420449404	0.00707168924129	0.0243872397603	0.0552901164872	0.00184410332066	0.0
brackishRestricted	0.00269562653192	0.0164205689704	0.0152272153142	0.0283683957701		0.100506589822	0.126722782351	0.13522800163	0.146529673549		0.088641704794	0.0441446646172	0.0766416685017	0.0216691257061	0.0154958439409	0.0197823498322	0.0124462800692
brackishBloom	0.000695840841787	0.00215781937104	0.000617509192466	0.0159236212918		0.0372430283395	0.203681435575	0.0406356984693	0.0358650412266		0.100827498399	0.0226634025516	0.0313797099383	0.0153055620018	0.0163173322426	0.0170362382873	0.00881844058715
brackishPeak	0.0287012130211	0.0586393833693	0.0692873382547	0.0841713234626		0.0511419740617	0.0286744981963	0.0239936427257	0.00829318795589		0.0214616039969	0.00414718745287	0.0080481066593	0.0186326903749	0.0301131826068	0.00227629322592	0.0
brackishPeakHiToler	7.83888106961e-05	0.00141432535337	0.00336823195891	0.030706186887		0.220761800068	0.182406807881	0.408361748564	0.567176783054		0.33368007226	0.232069508583	0.257452902758	0.154019583991	0.243668790119	0.102288712761	0.490539710889
marinePeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
marineRestricted	0.000181145986704	0.00161341429854	0.00646981222107	0.0164213890518		0.0616550132087	0.132550180372	0.12635705127	0.117976641742		0.143066797621	0.311479436844	0.269563008825	0.388942618266	0.187447625156	0.51736607629	0.353239939722
marineBloom	6.03281853282e-05	5.74589096552e-05	0.000603474892638	0.000881871927916		0.0017764198308	0.00397743039497	0.00275196840903	0.00360784866788		0.00297795077583	0.0321762854598	0.0100642937654	0.0206451631261	0.00739905044028	0.0340550295877	0.0521292627114
noclass	0.112720259751	0.144852186431	0.0395486569175	0.0539761713846		0.0858748474618	0.172139487559	0.0896216376757	0.076291486124		0.177888686276	0.341484303403	0.316271660009	0.304419029769	0.132031394451	0.300401979604	0.0828263660211
ubiquitous	0.00158906749921	0.00278854476108	0.000491200494007	0.00322052404683		0.00259958534151	0.0034224401073	0.00303633054068	0.00203846405276		0.00291829611177	0.00037701704117	0.00139112355028	0.000663832729073	0.00192768430039	3.17948848389e-05	0.0
invbrackish	0.000554803568053	0.000643353878916	0.000392960395206	0.000481599090131		0.000443428543274	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.000984495910555	0.0	0.0
