	E-JT-526	E-SOG-4619	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-WP-623	E-SOG-6527	E-SOG-4424	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-LH-2016	E-BP-2016	E-TI-2014	E-PM-Aug-2014	E-SOG-1619	E-DU-Jul-2014	E-JP-2016	E-JT-623	E-LS-428	E-SOG-4527	E-WV-Aug-2014	E-WC-2016	E-PM-Jul-2014	E-SOG-7424	E-SOG-2527	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-Tca-7-2014	E-FR-7-2014	E-DS-623	E-WP-526	E-PM-2016	E-BA-2016	E-MT-526	E-WV-Jula-2014	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-SOG-2619	E-SOG-6424	E-SOG-5527	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-SOG-3619	E-MT-428	E-TC-2014	E-SOG-1527	E-T7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424
E-SOG-4424	0.757654930257	0.621054354105	0.763042949507	0.795793572052	0.79656520582	0.681032916905	0.730130996669	0.826490876279	0.738822680903	0.57584536163	0.0	0.833487276355	0.608835663238	0.783424115166	0.677132614772	0.657700787807	0.849434259135	0.687485348612	0.66228871806	0.670540476734	0.694423176273	0.743273011762	0.728094316785	0.620570821185	0.615644863902	0.661572239529	0.668766530267	0.4593438275	0.69386987827	0.742928261894	0.622501022343	0.72991556351	0.804525817819	0.781476317157	0.718720524327	0.770633793476	0.64827689632	0.776554297525	0.768852798505	0.690877130765	0.686247517707	0.666559910455	0.702927173189	0.481327355892	0.597462412298	0.492900785642	0.662814138102	0.801043465782	0.719628967971	0.705938110417	0.67851372423	0.692526750059	0.807532246989	0.599363387971	0.824338521883	0.727529666255	0.537945310731	0.460790791418	0.601319070148	0.489141109299
E-TL-Jul-2014	0.804969489619	0.803666561291	0.791683772978	0.765433392659	0.494479962073	0.83187999181	0.764702550046	0.464335664412	0.782120836548	0.82835571923	0.833487276355	0.0	0.85255105591	0.843120450045	0.824286377855	0.835169287249	0.836078752268	0.79451546837	0.808085644608	0.834104098682	0.823143905551	0.786027485732	0.795489108169	0.833235700331	0.819449142893	0.829567108646	0.831575992649	0.84937595637	0.807182940284	0.7531111317	0.845083091538	0.817843069582	0.562922107358	0.736419481574	0.697511323718	0.802382776816	0.835378825479	0.809963385476	0.806551790629	0.819962180522	0.787375634635	0.803824534446	0.819172549072	0.846715797773	0.81599691726	0.857907211529	0.838769952742	0.657918992507	0.808296721466	0.762221665871	0.830107014184	0.773318252489	0.818007072096	0.851337415291	0.590089434642	0.811841683136	0.834792305171	0.827695427479	0.85145508859	0.846447970277
E-SOG-5619	0.816564536063	0.504322513802	0.823933164493	0.817023184478	0.830000466965	0.619414821876	0.818532992507	0.839218336887	0.78653663013	0.554220581864	0.608835663238	0.85255105591	0.0	0.728613133363	0.640832516102	0.622143984065	0.838208461678	0.670330369456	0.679436835137	0.671024750864	0.643748804945	0.781396987809	0.784842879007	0.599110259049	0.602615198672	0.629265328565	0.654320281809	0.558154173841	0.72765976056	0.801530718224	0.655875084106	0.704512165716	0.832797438464	0.812168693041	0.756306848016	0.821790660898	0.623972694575	0.740178172822	0.829523353752	0.651165861372	0.755483774884	0.77037563601	0.694290247547	0.584221210346	0.627579681941	0.570777945352	0.549462784814	0.829280418083	0.692529205367	0.781723152237	0.50384486869	0.777137485505	0.768755593582	0.595006226665	0.842434875629	0.769880169105	0.681086421913	0.542416525772	0.433761164651	0.548861290451
E-CB-2016	0.856548313346	0.762919546587	0.857428783855	0.798287598689	0.839299142565	0.678290547678	0.852801596094	0.833570619367	0.859171765187	0.75700341897	0.783424115166	0.843120450045	0.728613133363	0.0	0.700489765612	0.691234909904	0.665244488396	0.727380889439	0.819651835092	0.709213506661	0.689958515161	0.86419988529	0.848252338442	0.745970159118	0.707839634708	0.686048064885	0.705192439716	0.769604953313	0.817023175038	0.842877727962	0.714878286884	0.730988709968	0.826496774814	0.84356700986	0.816846439907	0.859235222751	0.655604186903	0.705500223159	0.868147192829	0.70414986675	0.828115287651	0.829675213626	0.722360421187	0.765119113307	0.814770886601	0.766355284131	0.740811620817	0.803678822434	0.759876031164	0.850201452458	0.739570918192	0.830497796983	0.563500974242	0.754253797103	0.84155541126	0.822756233572	0.828339833946	0.740069980567	0.723153750657	0.75330762373
E-LH-2016	0.817081230315	0.597849836543	0.81427325824	0.774397192286	0.792996462719	0.352327811099	0.795968746426	0.812943924121	0.811423554175	0.679824376348	0.677132614772	0.824286377855	0.640832516102	0.700489765612	0.0	0.346849042166	0.794349173679	0.568791988656	0.740051785536	0.559317262143	0.305686718657	0.8049605723	0.78648921486	0.561927184186	0.557053426745	0.342739068346	0.514401085557	0.667245633187	0.747790441783	0.77482879737	0.385515136118	0.591236702745	0.79693910798	0.796979809159	0.739753175724	0.819542972764	0.44672403382	0.560366858545	0.819320781299	0.538863760917	0.790844835656	0.771721949863	0.337602738722	0.657557806399	0.731901090844	0.685332635621	0.663133812788	0.784988000123	0.574663150902	0.794901357198	0.626347362444	0.779768164582	0.72201366431	0.588563428022	0.79950173059	0.785524253262	0.751517462139	0.627090690044	0.620457692399	0.662113522327
E-BP-2016	0.809247844711	0.654339456166	0.814917929683	0.791656889885	0.803712200054	0.328442670088	0.806380762168	0.830201552771	0.806026756595	0.646687842325	0.657700787807	0.835169287249	0.622143984065	0.691234909904	0.346849042166	0.0	0.812029237629	0.636365466841	0.732837929077	0.582249969166	0.358700453859	0.796570297835	0.787145017976	0.542077375721	0.564233281849	0.347558338853	0.56866225987	0.668219025519	0.712476024901	0.784587929295	0.371170478981	0.641132972119	0.805365015036	0.800624337803	0.753522606238	0.821824908194	0.45544816945	0.601507929338	0.826545516979	0.603978161414	0.768635744124	0.770519058236	0.411307478908	0.62815411616	0.728612391582	0.659371755442	0.6383184232	0.815268991875	0.594562605923	0.791792614759	0.668567633721	0.780242858855	0.737111703895	0.562611003959	0.811379266499	0.76710792243	0.718928467641	0.618548244873	0.609645296591	0.641845275186
E-TI-2014	0.876789590268	0.83191008861	0.865750829421	0.840563185871	0.82538957456	0.78386507053	0.850747107999	0.821954413138	0.87721320085	0.854740340942	0.849434259135	0.836078752268	0.838208461678	0.665244488396	0.794349173679	0.812029237629	0.0	0.789312145535	0.877966183553	0.792007506858	0.796578787215	0.870316964328	0.857800750488	0.837663032916	0.78992716543	0.809800786679	0.80093019836	0.844508718628	0.864664354421	0.852907020413	0.801247049384	0.759077814318	0.811011228834	0.822091061218	0.836751121939	0.868768937085	0.780622439416	0.777523538565	0.874884597964	0.787343820089	0.85920340347	0.860486941452	0.792946277259	0.857692028056	0.87606844909	0.848811521688	0.85131597769	0.792611720153	0.747067838363	0.86536335903	0.824455067648	0.852042007762	0.539602098616	0.843164824478	0.809581973356	0.859507406593	0.873224296553	0.835006430671	0.838757840693	0.850359872719
E-PM-Aug-2014	0.836149567148	0.634917166846	0.837980645381	0.785602711324	0.779743006794	0.598891267924	0.817066505546	0.784747197638	0.824078703123	0.715077082288	0.687485348612	0.79451546837	0.670330369456	0.727380889439	0.568791988656	0.636365466841	0.789312145535	0.0	0.777009352011	0.534525034523	0.617868221388	0.836792169869	0.813557254646	0.666541809925	0.436720083689	0.587844617375	0.499621164056	0.691614043793	0.808863082543	0.796991481459	0.64733878656	0.567922635999	0.756224287549	0.823525487926	0.743031321944	0.837889881277	0.556820218596	0.626455888631	0.84351637878	0.441808187836	0.807002392667	0.81597463425	0.639268447867	0.692031944484	0.771842274654	0.698223771598	0.695312330962	0.719499443301	0.56143009092	0.808079961997	0.610895968512	0.794297667402	0.727892136437	0.70253900957	0.787323747662	0.83519322857	0.771851071491	0.64054313111	0.675488833545	0.708036164337
E-SOG-1619	0.621808037833	0.686995776335	0.667762601587	0.787313129191	0.80440575737	0.725991031028	0.686762838728	0.80993253557	0.601699994783	0.670010738863	0.66228871806	0.808085644608	0.679436835137	0.819651835092	0.740051785536	0.732837929077	0.877966183553	0.777009352011	0.0	0.768966638741	0.74161290271	0.576760256955	0.710910835987	0.676054741106	0.726609851768	0.743237286998	0.75407514086	0.706624706896	0.622849451816	0.681838473739	0.701431203722	0.791995016973	0.804458075089	0.693505799776	0.68606596761	0.664026524187	0.76103675356	0.842957444044	0.635815122999	0.778909053507	0.664323515439	0.67013313871	0.761923092108	0.687619439226	0.515766919343	0.729180862375	0.73180549269	0.800604067416	0.778949514881	0.577186546426	0.723431600673	0.684923170152	0.839242108969	0.649597738721	0.821021822937	0.628915853756	0.652993588339	0.689111451939	0.698961587942	0.6960061353
E-DU-Jul-2014	0.820509095901	0.651186388158	0.82425373397	0.808486725805	0.79898270275	0.559042717117	0.805248475488	0.826036028073	0.817093103394	0.693850671504	0.670540476734	0.834104098682	0.671024750864	0.709213506661	0.559317262143	0.582249969166	0.792007506858	0.534525034523	0.768966638741	0.0	0.581692428666	0.817562309218	0.753362408337	0.643456480834	0.502441330013	0.612283107665	0.331985003574	0.669377849261	0.796499940688	0.784677724106	0.606142421467	0.588057954	0.814728854469	0.799187531142	0.751232658634	0.826074111479	0.535899187436	0.672143645303	0.828440399733	0.459405848366	0.780439438663	0.800474091265	0.528702114124	0.659532151904	0.753978068867	0.673967537647	0.684103559121	0.797089590222	0.524518629414	0.802928763008	0.648950113006	0.78706101414	0.731652741674	0.67471694213	0.826185276317	0.814717897886	0.744341500447	0.632118157627	0.678919965327	0.663126000797
E-JP-2016	0.812450312282	0.627577905359	0.81115013465	0.786345847974	0.788861484386	0.356800348762	0.797525741791	0.816299445327	0.809185027079	0.670027712006	0.694423176273	0.823143905551	0.643748804945	0.689958515161	0.305686718657	0.358700453859	0.796578787215	0.617868221388	0.74161290271	0.581692428666	0.0	0.811224871726	0.791395908213	0.595052461323	0.59276160643	0.399998250795	0.576859892826	0.686258899461	0.754934051861	0.782779630699	0.417887960919	0.568544002482	0.795826735602	0.812565238717	0.752750865562	0.818983406136	0.499996904857	0.595093754265	0.821467849579	0.586092749605	0.780865545465	0.791537299662	0.35476341483	0.656426023045	0.745302392445	0.678657476295	0.636124103947	0.792041561864	0.607423530049	0.795884974392	0.649785213443	0.777973276856	0.727499712525	0.601778834389	0.802329428739	0.77976115398	0.749925136265	0.651501744707	0.61440379315	0.668715064597
E-JT-623	0.57080159435	0.754104131099	0.630978715496	0.766393046114	0.766435239588	0.808835795912	0.648363566643	0.78310068913	0.51930129775	0.752511268635	0.743273011762	0.786027485732	0.781396987809	0.86419988529	0.8049605723	0.796570297835	0.870316964328	0.836792169869	0.576760256955	0.817562309218	0.811224871726	0.0	0.660127860292	0.775435323979	0.796005001053	0.803139264631	0.821981140622	0.781512792092	0.683066982989	0.592568875092	0.787943236364	0.827472374377	0.783787338667	0.658664965795	0.643924644749	0.624443376144	0.808746611052	0.844213679689	0.619448529967	0.828818607038	0.635072369276	0.658300570959	0.815483373689	0.783341761271	0.592866857591	0.790038981481	0.805851657792	0.776922593504	0.805982762161	0.525189314986	0.814378223895	0.633296014816	0.847971586356	0.770505816639	0.804576472201	0.598302370125	0.70954274208	0.76676494378	0.788107642955	0.764635967446
E-LS-428	0.640631636755	0.741253779506	0.606771840115	0.791517211735	0.757926317036	0.784176270819	0.542439371747	0.790912576835	0.65988670726	0.725412749717	0.728094316785	0.795489108169	0.784842879007	0.848252338442	0.78648921486	0.787145017976	0.857800750488	0.813557254646	0.710910835987	0.753362408337	0.791395908213	0.660127860292	0.0	0.740921150678	0.786298063179	0.791149091288	0.757718431218	0.774584965701	0.679424092767	0.626004302042	0.774265157668	0.803812612835	0.775562090938	0.699042690872	0.640236897277	0.634120004	0.798020964171	0.837568983229	0.644312164443	0.807401819568	0.58898744559	0.62658790108	0.741302448519	0.781453655283	0.733069827533	0.776154977306	0.804296835182	0.785434190364	0.781427544177	0.655705896359	0.794794381514	0.585599419153	0.832975205239	0.753308549491	0.79590925734	0.602544459504	0.705025270988	0.748041011748	0.784868597943	0.753995629578
E-SOG-4527	0.792687755128	0.588625750162	0.801013651632	0.807378885556	0.814029931618	0.533816487062	0.763136819662	0.827489313023	0.786826422458	0.577875606486	0.620570821185	0.833235700331	0.599110259049	0.745970159118	0.561927184186	0.542077375721	0.837663032916	0.666541809925	0.676054741106	0.643456480834	0.595052461323	0.775435323979	0.740921150678	0.0	0.61481108264	0.594910273223	0.623186048962	0.622011567794	0.653532338982	0.760311397809	0.566101674667	0.693218087174	0.824790445303	0.784382206815	0.732313092981	0.807615525518	0.598489340397	0.740040385764	0.808161710738	0.632335101677	0.736563663853	0.749910942235	0.633040539991	0.610962743886	0.67382129905	0.667894238667	0.615861713404	0.805668738254	0.682569956071	0.764132091849	0.602132039292	0.763176139877	0.785830019618	0.492546655622	0.830214265525	0.722311680158	0.688217960177	0.587870908129	0.596984872318	0.589715994287
E-WV-Aug-2014	0.80431773125	0.573009749733	0.813453286866	0.795017734573	0.785780284693	0.553971186429	0.783969022639	0.80672756085	0.786694419309	0.657144001224	0.615644863902	0.819449142893	0.602615198672	0.707839634708	0.557053426745	0.564233281849	0.78992716543	0.436720083689	0.726609851768	0.502441330013	0.59276160643	0.796005001053	0.786298063179	0.61481108264	0.0	0.538198129388	0.481027918477	0.651975386625	0.76166245365	0.777852900083	0.558932515398	0.52181680449	0.785011932907	0.795196917757	0.719747130047	0.809459987305	0.570089748482	0.68596305022	0.809948582276	0.459147216456	0.765488778208	0.785244300769	0.607386646364	0.632943944325	0.713850477813	0.644891852545	0.662222466051	0.773663727682	0.482251802428	0.771485907239	0.597978140161	0.750446725642	0.716283985856	0.627001410215	0.804207691795	0.796354352078	0.73058680007	0.60008825679	0.623843072348	0.648617411837
E-WC-2016	0.799124011408	0.628933447851	0.814824121537	0.784298905035	0.793050307915	0.414499811223	0.803888500703	0.821912525107	0.802055069997	0.67067489329	0.661572239529	0.829567108646	0.629265328565	0.686048064885	0.342739068346	0.347558338853	0.809800786679	0.587844617375	0.743237286998	0.612283107665	0.399998250795	0.803139264631	0.791149091288	0.594910273223	0.538198129388	0.0	0.556088808881	0.663180002827	0.74020595773	0.771397384823	0.406813774275	0.654194005526	0.804613305498	0.797399348909	0.74652145745	0.816499390284	0.465603182753	0.565895497501	0.825973813836	0.58763175383	0.777199440739	0.77239552425	0.399942036089	0.659827878256	0.729210541844	0.663273492368	0.658715595837	0.800802895944	0.624383752007	0.788486289917	0.66257899701	0.769980135692	0.752034371384	0.591974430548	0.813133348199	0.775857077262	0.738495883403	0.632053410296	0.62394558206	0.657694510174
E-PM-Jul-2014	0.828685499797	0.647090457357	0.82832455853	0.789125539764	0.799864087469	0.517387622364	0.807771152255	0.819259678113	0.820884031782	0.705326560888	0.668766530267	0.831575992649	0.654320281809	0.705192439716	0.514401085557	0.56866225987	0.80093019836	0.499621164056	0.75407514086	0.331985003574	0.576859892826	0.821981140622	0.757718431218	0.623186048962	0.481027918477	0.556088808881	0.0	0.683125720629	0.7779780796	0.789264445594	0.587205817677	0.537274753947	0.807284711691	0.802131238511	0.753499744478	0.825917054317	0.522781169447	0.684083806706	0.831098406617	0.467976869259	0.790853234722	0.783225841129	0.514143814637	0.668630450814	0.738137247476	0.666476791388	0.700623665942	0.79072869734	0.503918346087	0.803794850329	0.648858324319	0.789514614152	0.727190987718	0.650957008362	0.817155278258	0.801028969695	0.737218894346	0.625597971343	0.664154414874	0.665101763329
E-SOG-7424	0.804968436718	0.587506584431	0.815554300268	0.817112250959	0.825148947048	0.669920370909	0.793352689906	0.841401426101	0.78509062108	0.57751755364	0.4593438275	0.84937595637	0.558154173841	0.769604953313	0.667245633187	0.668219025519	0.844508718628	0.691614043793	0.706624706896	0.669377849261	0.686258899461	0.781512792092	0.774584965701	0.622011567794	0.651975386625	0.663180002827	0.683125720629	0.0	0.763340239133	0.776425522738	0.6815530901	0.728904821027	0.841491625923	0.801258529006	0.74957331916	0.820984162325	0.632957446916	0.746863324944	0.821846871327	0.673214576679	0.743935722898	0.720704465666	0.703285668661	0.449389729949	0.658179959569	0.476933022605	0.632417088544	0.820560287607	0.733265377602	0.750396650547	0.603137944149	0.756171075487	0.809042960733	0.632217242916	0.845867591295	0.784610558874	0.605505919377	0.509088940416	0.563411914298	0.410221195431
E-SOG-2527	0.669872482191	0.727432309799	0.676751570937	0.781850164173	0.793276665592	0.719653530883	0.702939472645	0.814547479994	0.65358031548	0.679829709523	0.69386987827	0.807182940284	0.72765976056	0.817023175038	0.747790441783	0.712476024901	0.864664354421	0.808863082543	0.622849451816	0.796499940688	0.754934051861	0.683066982989	0.679424092767	0.653532338982	0.76166245365	0.74020595773	0.7779780796	0.763340239133	0.0	0.697884003925	0.702575123004	0.797044367617	0.800309865802	0.743051563379	0.69817151582	0.63856985154	0.762220257782	0.804872756089	0.663668920742	0.795692259666	0.680257026776	0.685330393688	0.766616935699	0.739414672861	0.62588844462	0.762377918548	0.736278915982	0.821920229517	0.768006429021	0.664637608989	0.771615838827	0.678780522726	0.81848267312	0.628413979868	0.820983125643	0.5968568413	0.702460251585	0.706537156499	0.728236140428	0.716535330175
E-LS-623	0.618766533836	0.740144061735	0.533078843071	0.785956691314	0.729929792687	0.78662665979	0.597348139255	0.752933640788	0.579521608538	0.754285095039	0.742928261894	0.7531111317	0.801530718224	0.842877727962	0.77482879737	0.784587929295	0.852907020413	0.796991481459	0.681838473739	0.784677724106	0.782779630699	0.592568875092	0.626004302042	0.760311397809	0.777852900083	0.771397384823	0.789264445594	0.776425522738	0.697884003925	0.0	0.771948610118	0.783144911657	0.762171266932	0.6523810879	0.511835754095	0.652991722029	0.791486521661	0.809026386351	0.608546592223	0.790400388807	0.654433050937	0.687270783104	0.763423752404	0.779284461292	0.684259955084	0.794141139262	0.80135341577	0.736610868825	0.781844798659	0.561275341337	0.798746920153	0.621036511885	0.831701234632	0.764135724555	0.788425747108	0.652039721721	0.717080765357	0.745308587093	0.799740580694	0.764173414746
